"사용일자","노선명","역ID","역명","승차총승객수","하차총승객수","등록일자"
"20190802","6호선","2641","고려대(종암)","9451","8621","20190805"
"20190802","6호선","2640","안암(고대병원앞)","12493","12108","20190805"
"20190802","6호선","2639","보문","7864","6787","20190805"
"20190802","6호선","2638","창신","3708","2827","20190805"
"20190802","6호선","2637","동묘앞","9509","9840","20190805"
"20190802","6호선","2636","신당","9076","9322","20190805"
"20190802","6호선","2635","청구","3971","4100","20190805"
"20190802","6호선","2633","버티고개","2549","2379","20190805"
"20190802","6호선","2632","한강진","9935","11689","20190805"
"20190802","6호선","2631","이태원","18462","25536","20190805"
"20190802","6호선","2630","녹사평(용산구청)","6650","6948","20190805"
"20190802","6호선","2629","삼각지","8148","6480","20190805"
"20190802","6호선","2628","효창공원앞","6854","6003","20190805"
"20190802","6호선","2627","공덕","19948","19751","20190805"
"20190802","6호선","2626","대흥(서강대앞)","8662","8859","20190805"
"20190802","6호선","2625","광흥창(서강)","9903","9648","20190805"
"20190802","6호선","2624","상수","11299","13790","20190805"
"20190802","6호선","2623","합정","17049","15585","20190805"
"20190802","6호선","2622","망원","14758","16256","20190805"
"20190802","6호선","2621","마포구청","15517","13484","20190805"
"20190802","6호선","2620","월드컵경기장(성산)","12436","13696","20190805"
"20190802","6호선","2619","디지털미디어시티","14293","15628","20190805"
"20190802","6호선","2618","증산(명지대앞)","10658","9910","20190805"
"20190802","6호선","2617","새절(신사)","13904","12676","20190805"
"20190802","6호선","2616","구산","8052","6184","20190805"
"20190802","6호선","2615","연신내","3","0","20190805"
"20190802","6호선","2614","독바위","3058","3136","20190805"
"20190802","6호선","2613","불광","5910","5668","20190805"
"20190802","6호선","2612","역촌","4395","4783","20190805"
"20190802","6호선","2611","응암","18298","17758","20190805"
"20190802","5호선","2561","마천","5223","5104","20190805"
"20190802","5호선","2560","거여","7924","7267","20190805"
"20190802","5호선","2559","개롱","7282","7233","20190805"
"20190802","5호선","2558","오금","3743","3785","20190805"
"20190802","1호선","0150","서울역","64880","62693","20190805"
"20190802","1호선","0151","시청","29136","30292","20190805"
"20190802","1호선","0152","종각","50634","49619","20190805"
"20190802","1호선","0153","종로3가","31089","30035","20190805"
"20190802","1호선","0154","종로5가","25643","26001","20190805"
"20190802","1호선","0155","동대문","15646","17942","20190805"
"20190802","1호선","0156","신설동","16181","15689","20190805"
"20190802","1호선","0157","제기동","19889","19972","20190805"
"20190802","1호선","0158","청량리(서울시립대입구)","25332","26242","20190805"
"20190802","1호선","0159","동묘앞","9380","9839","20190805"
"20190802","2호선","0201","시청","32090","30951","20190805"
"20190802","2호선","0202","을지로입구","59030","58336","20190805"
"20190802","2호선","0203","을지로3가","25713","26302","20190805"
"20190802","2호선","0204","을지로4가","11420","11333","20190805"
"20190802","2호선","0205","동대문역사문화공원","21286","25029","20190805"
"20190802","2호선","0206","신당","15201","15452","20190805"
"20190802","2호선","0207","상왕십리","15316","14271","20190805"
"20190802","2호선","0208","왕십리(성동구청)","20533","17480","20190805"
"20190802","2호선","0209","한양대","7881","8428","20190805"
"20190802","2호선","0210","뚝섬","20600","21885","20190805"
"20190802","2호선","0211","성수","30631","33153","20190805"
"20190802","2호선","0212","건대입구","46427","53038","20190805"
"20190802","2호선","0213","구의(광진구청)","25584","24165","20190805"
"20190802","2호선","0214","강변(동서울터미널)","51086","52943","20190805"
"20190802","2호선","0215","잠실나루","17314","16608","20190805"
"20190802","2호선","0216","잠실(송파구청)","102282","98849","20190805"
"20190802","2호선","0217","잠실새내","26012","27027","20190805"
"20190802","2호선","0218","종합운동장","10405","10929","20190805"
"20190802","2호선","0219","삼성(무역센터)","76026","77026","20190805"
"20190802","2호선","0220","선릉","60290","53955","20190805"
"20190802","2호선","0221","역삼","55187","61667","20190805"
"20190802","2호선","0222","강남","120854","125325","20190805"
"20190802","2호선","0223","교대(법원.검찰청)","38258","43129","20190805"
"20190802","2호선","0224","서초","23118","23087","20190805"
"20190802","2호선","0225","방배","18328","18492","20190805"
"20190802","2호선","0226","사당","45481","50151","20190805"
"20190802","2호선","0227","낙성대","31673","28895","20190805"
"20190802","2호선","0228","서울대입구(관악구청)","57572","54446","20190805"
"20190802","2호선","0229","봉천","26670","23837","20190805"
"20190802","2호선","0230","신림","74456","71282","20190805"
"20190802","2호선","0231","신대방","30395","27952","20190805"
"20190802","2호선","0232","구로디지털단지","68534","68524","20190805"
"20190802","2호선","0233","대림(구로구청)","29117","30036","20190805"
"20190802","2호선","0234","신도림","60573","60233","20190805"
"20190802","2호선","0235","문래","21249","21565","20190805"
"20190802","2호선","0236","영등포구청","23499","23426","20190805"
"20190802","2호선","0237","당산","23974","26400","20190805"
"20190802","2호선","0238","합정","37386","40720","20190805"
"20190802","2호선","0239","홍대입구","87197","98649","20190805"
"20190802","2호선","0240","신촌","49576","51474","20190805"
"20190802","2호선","0241","이대","18451","18969","20190805"
"20190802","2호선","0242","아현","11235","10506","20190805"
"20190802","2호선","0243","충정로(경기대입구)","11621","12162","20190805"
"20190802","2호선","0244","용답","2646","2489","20190805"
"20190802","2호선","0245","신답","1607","1787","20190805"
"20190802","2호선","0246","신설동","4412","4305","20190805"
"20190802","2호선","0247","도림천","1034","1026","20190805"
"20190802","2호선","0248","양천구청","7321","7631","20190805"
"20190802","2호선","0249","신정네거리","10389","10638","20190805"
"20190802","2호선","0250","용두(동대문구청)","2600","2596","20190805"
"20190802","3호선","0309","지축","1246","1321","20190805"
"20190802","3호선","0310","구파발","23762","22218","20190805"
"20190802","3호선","0311","연신내","42782","40152","20190805"
"20190802","3호선","0312","불광","19530","20993","20190805"
"20190802","3호선","0313","녹번","14523","12246","20190805"
"20190802","3호선","0314","홍제","19401","17966","20190805"
"20190802","3호선","0315","무악재","4320","4119","20190805"
"20190802","3호선","0316","독립문","9200","9164","20190805"
"20190802","3호선","0317","경복궁(정부서울청사)","26395","27222","20190805"
"20190802","3호선","0318","안국","26698","27778","20190805"
"20190802","3호선","0319","종로3가","8162","11218","20190805"
"20190802","3호선","0320","을지로3가","11636","12381","20190805"
"20190802","3호선","0321","충무로","2","0","20190805"
"20190802","3호선","0322","동대입구","10257","11178","20190805"
"20190802","3호선","0323","약수","14728","14114","20190805"
"20190802","3호선","0324","금호","8957","8109","20190805"
"20190802","3호선","0325","옥수","10389","10720","20190805"
"20190802","3호선","0326","압구정","36902","39799","20190805"
"20190802","3호선","0327","신사","37395","41392","20190805"
"20190802","3호선","0328","잠원","6820","6485","20190805"
"20190802","3호선","0329","고속터미널","70292","72750","20190805"
"20190802","3호선","0330","교대(법원.검찰청)","15519","10236","20190805"
"20190802","3호선","0331","남부터미널(예술의전당)","38627","40414","20190805"
"20190802","3호선","0332","양재(서초구청)","43043","45264","20190805"
"20190802","3호선","0333","매봉","12449","11784","20190805"
"20190802","3호선","0334","도곡","5804","5933","20190805"
"20190802","3호선","0335","대치","13838","13251","20190805"
"20190802","3호선","0336","학여울","1979","1928","20190805"
"20190802","3호선","0337","대청","11018","9701","20190805"
"20190802","3호선","0338","일원","10772","10666","20190805"
"20190802","3호선","0339","수서","19669","19530","20190805"
"20190802","3호선","0340","가락시장","10582","9806","20190805"
"20190802","3호선","0341","경찰병원","8377","8257","20190805"
"20190802","3호선","0342","오금","6960","5886","20190805"
"20190802","4호선","0409","당고개","13269","12209","20190805"
"20190802","4호선","0410","상계","21230","18853","20190805"
"20190802","4호선","0411","노원","22771","26145","20190805"
"20190802","4호선","0412","창동","29752","31458","20190805"
"20190802","4호선","0413","쌍문","33163","29149","20190805"
"20190802","4호선","0414","수유(강북구청)","39492","39553","20190805"
"20190802","4호선","0415","미아(서울사이버대학)","17040","15566","20190805"
"20190802","4호선","0416","미아사거리","31494","30514","20190805"
"20190802","4호선","0417","길음","23087","21108","20190805"
"20190802","4호선","0418","성신여대입구(돈암)","25026","23218","20190805"
"20190802","4호선","0419","한성대입구(삼선교)","15470","14383","20190805"
"20190802","4호선","0420","혜화","45371","46806","20190805"
"20190802","4호선","0421","동대문","29078","28939","20190805"
"20190802","4호선","0422","동대문역사문화공원","26525","23752","20190805"
"20190802","4호선","0423","충무로","29748","30642","20190805"
"20190802","4호선","0424","명동","38025","41133","20190805"
"20190802","4호선","0425","회현(남대문시장)","34673","36721","20190805"
"20190802","4호선","0426","서울역","15372","27740","20190805"
"20190802","4호선","0427","숙대입구(갈월)","15340","15012","20190805"
"20190802","4호선","0428","삼각지","5288","6315","20190805"
"20190802","4호선","0429","신용산","18156","19022","20190805"
"20190802","4호선","0430","이촌(국립중앙박물관)","11187","11870","20190805"
"20190802","4호선","0431","동작(현충원)","2562","2642","20190805"
"20190802","4호선","0432","총신대입구(이수)","22179","24384","20190805"
"20190802","4호선","0433","사당","31349","26098","20190805"
"20190802","4호선","0434","남태령","1637","1139","20190805"
"20190802","5호선","2511","방화","7583","6907","20190805"
"20190802","5호선","2512","개화산","6357","5799","20190805"
"20190802","5호선","2513","김포공항","9638","8260","20190805"
"20190802","5호선","2514","송정","9590","8833","20190805"
"20190802","5호선","2515","마곡","6908","6149","20190805"
"20190802","5호선","2516","발산","19302","19985","20190805"
"20190802","5호선","2517","우장산","15764","15213","20190805"
"20190802","5호선","2518","화곡","31304","28380","20190805"
"20190802","5호선","2519","까치산","31169","28994","20190805"
"20190802","5호선","2520","신정(은행정)","13572","9095","20190805"
"20190802","5호선","2521","목동","18976","20903","20190805"
"20190802","5호선","2522","오목교(목동운동장앞)","26393","29225","20190805"
"20190802","5호선","2523","양평","7131","6692","20190805"
"20190802","5호선","2524","영등포구청","3616","3734","20190805"
"20190802","5호선","2525","영등포시장","10378","10964","20190805"
"20190802","5호선","2526","신길","3783","3863","20190805"
"20190802","5호선","2527","여의도","27628","30326","20190805"
"20190802","5호선","2528","여의나루","15024","15638","20190805"
"20190802","5호선","2529","마포","15192","15726","20190805"
"20190802","5호선","2530","공덕","15295","16505","20190805"
"20190802","5호선","2531","애오개","7694","7492","20190805"
"20190802","5호선","2532","충정로(경기대입구)","4638","4652","20190805"
"20190802","5호선","2533","서대문","19962","20428","20190805"
"20190802","5호선","2534","광화문(세종문화회관)","39772","42061","20190805"
"20190802","5호선","2535","종로3가","16902","16452","20190805"
"20190802","5호선","2536","을지로4가","4387","4760","20190805"
"20190802","5호선","2537","동대문역사문화공원","3001","3683","20190805"
"20190802","5호선","2538","청구","4040","3818","20190805"
"20190802","5호선","2539","신금호","6702","6642","20190805"
"20190802","5호선","2540","행당","8852","7430","20190805"
"20190802","5호선","2541","왕십리(성동구청)","5358","6221","20190805"
"20190802","5호선","2542","마장","6439","5951","20190805"
"20190802","5호선","2543","답십리","16570","14832","20190805"
"20190802","5호선","2544","장한평","19600","19249","20190805"
"20190802","5호선","2545","군자(능동)","11479","12663","20190805"
"20190802","5호선","2546","아차산(어린이대공원후문)","14460","13924","20190805"
"20190802","5호선","2547","광나루(장신대)","13655","12162","20190805"
"20190802","5호선","2548","천호(풍납토성)","21453","22251","20190805"
"20190802","5호선","2549","강동","21573","18920","20190805"
"20190802","5호선","2550","길동","7764","8115","20190805"
"20190802","5호선","2551","굽은다리(강동구민회관앞)","10246","9672","20190805"
"20190802","5호선","2552","명일","8672","8822","20190805"
"20190802","5호선","2553","고덕","10456","10084","20190805"
"20190802","5호선","2554","상일동","12811","10570","20190805"
"20190802","5호선","2555","둔촌동","9038","9043","20190805"
"20190802","5호선","2556","올림픽공원(한국체대)","4990","4327","20190805"
"20190802","5호선","2557","방이","7557","7691","20190805"
"20190802","6호선","2634","약수","4173","4143","20190805"
"20190802","수인선","1888","인하대","5088","4810","20190805"
"20190802","수인선","1889","숭의","3804","3508","20190805"
"20190802","수인선","1890","신포","1765","1855","20190805"
"20190802","수인선","1891","인천","1542","2551","20190805"
"20190802","안산선","1751","산본","19010","20359","20190805"
"20190802","안산선","1752","대야미","4633","4059","20190805"
"20190802","안산선","1753","반월","4757","4297","20190805"
"20190802","안산선","1754","상록수","19523","18702","20190805"
"20190802","안산선","1755","한대앞","8026","7905","20190805"
"20190802","안산선","1756","중앙","18026","19402","20190805"
"20190802","안산선","1757","고잔","8216","7990","20190805"
"20190802","안산선","1758","초지","4052","3839","20190805"
"20190802","안산선","1759","안산","16344","15364","20190805"
"20190802","안산선","1760","신길온천","1727","1542","20190805"
"20190802","안산선","1761","정왕","7926","8130","20190805"
"20190802","안산선","1762","오이도","10498","10180","20190805"
"20190802","안산선","1763","수리산","4351","3225","20190805"
"20190802","우이신설선","4701","북한산우이","2952","2765","20190805"
"20190802","우이신설선","4702","솔밭공원","2518","2398","20190805"
"20190802","8호선","2816","석촌","8264","9475","20190805"
"20190802","중앙선","1220","지평","52","57","20190805"
"20190802","중앙선","1219","용문","3450","3707","20190805"
"20190802","중앙선","1218","원덕","436","465","20190805"
"20190802","중앙선","1217","양평","3499","3847","20190805"
"20190802","중앙선","1216","오빈","311","349","20190805"
"20190802","중앙선","1215","아신","687","754","20190805"
"20190802","중앙선","1214","국수","694","745","20190805"
"20190802","중앙선","1213","신원","197","210","20190805"
"20190802","중앙선","1212","양수","2640","2601","20190805"
"20190802","중앙선","1211","운길산","766","760","20190805"
"20190802","중앙선","1210","팔당","985","954","20190805"
"20190802","중앙선","1209","도심","2763","2144","20190805"
"20190802","중앙선","1208","덕소","6379","6204","20190805"
"20190802","중앙선","1207","양정","865","778","20190805"
"20190802","중앙선","1206","도농","10014","8747","20190805"
"20190802","중앙선","1205","구리","14556","14860","20190805"
"20190803","일산선","1948","원흥","5982","5349","20190806"
"20190803","우이신설선","4713","신설동","1261","1209","20190806"
"20190803","우이신설선","4712","보문","1270","1130","20190806"
"20190803","우이신설선","4711","성신여대입구(돈암)","2807","3433","20190806"
"20190803","우이신설선","4710","정릉","3245","2568","20190806"
"20190803","우이신설선","4709","북한산보국문","4329","3717","20190806"
"20190803","우이신설선","4708","솔샘","3709","3139","20190806"
"20190803","우이신설선","4707","삼양사거리","1847","1857","20190806"
"20190803","우이신설선","4706","삼양","1507","1601","20190806"
"20190803","우이신설선","4705","화계","2482","2206","20190806"
"20190803","우이신설선","4704","가오리","2972","2750","20190806"
"20190803","우이신설선","4703","4.19민주묘지","2224","1929","20190806"
"20190803","우이신설선","4702","솔밭공원","1824","1733","20190806"
"20190803","우이신설선","4701","북한산우이","3581","3783","20190806"
"20190803","안산선","1763","수리산","2899","2345","20190806"
"20190803","안산선","1762","오이도","9262","9146","20190806"
"20190803","안산선","1761","정왕","6623","6722","20190806"
"20190803","안산선","1760","신길온천","1346","1223","20190806"
"20190803","안산선","1759","안산","14413","14952","20190806"
"20190803","안산선","1752","대야미","3564","2998","20190806"
"20190803","안산선","1751","산본","13699","14748","20190806"
"20190803","수인선","1891","인천","1608","2689","20190806"
"20190803","수인선","1890","신포","1453","1650","20190806"
"20190803","수인선","1889","숭의","2659","2308","20190806"
"20190803","수인선","1888","인하대","3802","3584","20190806"
"20190803","수인선","1886","송도","2155","2107","20190806"
"20190803","수인선","1885","연수","4406","4459","20190806"
"20190803","수인선","1884","원인재","3437","3512","20190806"
"20190803","수인선","1883","남동인더스파크","812","782","20190806"
"20190803","수인선","1882","호구포","2451","2310","20190806"
"20190803","수인선","1881","인천논현","4551","4590","20190806"
"20190803","수인선","1880","소래포구","4390","4289","20190806"
"20190803","수인선","1879","월곶","1981","1881","20190806"
"20190803","수인선","1878","달월","58","42","20190806"
"20190803","분당선","1872","매교","1600","1655","20190806"
"20190803","분당선","1871","수원시청","10015","11897","20190806"
"20190803","분당선","1870","매탄권선","3301","3006","20190806"
"20190803","분당선","1869","망포","9620","8245","20190806"
"20190803","분당선","1868","영통","7630","7456","20190806"
"20190803","분당선","1867","청명","2864","2728","20190806"
"20190803","분당선","1866","상갈","4431","4099","20190806"
"20190803","분당선","1865","기흥","7608","7342","20190806"
"20190803","분당선","1864","신갈","3107","3010","20190806"
"20190803","분당선","1863","구성","3220","3243","20190806"
"20190803","분당선","1862","죽전","11350","13218","20190806"
"20190803","분당선","1861","보정","1887","1631","20190806"
"20190803","분당선","1860","이매","4695","4330","20190806"
"20190803","분당선","1859","오리","9171","7588","20190806"
"20190803","분당선","1858","미금","12330","12937","20190806"
"20190803","분당선","1857","정자","11188","11402","20190806"
"20190803","분당선","1856","수내","10033","9446","20190806"
"20190803","분당선","1855","서현","22021","22680","20190806"
"20190803","분당선","1854","야탑","20731","22106","20190806"
"20190803","분당선","1853","모란","16840","17100","20190806"
"20190803","분당선","1852","태평","11369","10872","20190806"
"20190803","분당선","1851","가천대","4503","4960","20190806"
"20190803","분당선","1850","선정릉","3509","3632","20190806"
"20190803","분당선","1849","강남구청","4945","5776","20190806"
"20190803","분당선","1848","압구정로데오","14431","16477","20190806"
"20190803","분당선","1847","서울숲","5592","5707","20190806"
"20190803","분당선","1846","수원","7946","5577","20190806"
"20190803","분당선","1030","수서","10882","11201","20190806"
"20190803","분당선","1028","대모산입구","2353","2069","20190806"
"20190803","분당선","1027","개포동","2146","2155","20190806"
"20190803","분당선","1026","구룡","965","851","20190806"
"20190803","분당선","1025","도곡","4411","4042","20190806"
"20190803","분당선","1024","한티","15352","14565","20190806"
"20190803","분당선","1023","선릉","4875","7822","20190806"
"20190803","과천선","1457","범계","23251","22403","20190806"
"20190803","과천선","1456","평촌","9856","9587","20190806"
"20190803","과천선","1455","인덕원","16906","16384","20190806"
"20190803","과천선","1454","정부과천청사","6859","6702","20190806"
"20190803","과천선","1453","과천","4281","3829","20190806"
"20190803","과천선","1452","대공원","5249","5543","20190806"
"20190803","과천선","1451","경마공원","12428","12720","20190806"
"20190803","과천선","1450","선바위","5555","4693","20190806"
"20190803","공항철도 1호선","4217","영종","2639","2674","20190806"
"20190803","공항철도 1호선","4215","인천공항2터미널","7481","6894","20190806"
"20190803","공항철도 1호선","4213","인천공항1터미널","18545","18235","20190806"
"20190803","공항철도 1호선","4212","공항화물청사","1664","1765","20190806"
"20190803","공항철도 1호선","4211","운서","6877","7402","20190806"
"20190803","공항철도 1호선","4210","청라국제도시","4534","4403","20190806"
"20190803","공항철도 1호선","4209","검암","5799","6114","20190806"
"20190803","공항철도 1호선","4208","계양","7936","7604","20190806"
"20190803","공항철도 1호선","4207","김포공항","9593","5799","20190806"
"20190803","공항철도 1호선","4206","마곡나루","2048","2174","20190806"
"20190803","공항철도 1호선","4204","디지털미디어시티","5160","4747","20190806"
"20190803","공항철도 1호선","4203","홍대입구","13179","12454","20190806"
"20190803","공항철도 1호선","4202","공덕","1760","2279","20190806"
"20190803","공항철도 1호선","4201","서울역","14309","12569","20190806"
"20190803","경춘선","1329","춘천","3076","2733","20190806"
"20190803","경춘선","1328","남춘천","3232","3504","20190806"
"20190803","경춘선","1327","김유정","491","579","20190806"
"20190803","경춘선","1326","강촌","821","890","20190806"
"20190803","경춘선","1325","백양리","188","236","20190806"
"20190803","경춘선","1324","굴봉산","287","300","20190806"
"20190803","경춘선","1323","가평","3897","5107","20190806"
"20190803","경춘선","1322","상천","493","571","20190806"
"20190803","경춘선","1321","청평","2836","3241","20190806"
"20190803","경춘선","1320","대성리","1324","1701","20190806"
"20190803","경춘선","1319","마석","3656","3625","20190806"
"20190803","경춘선","1318","천마산","1340","1250","20190806"
"20190803","경춘선","1317","평내호평","4713","4406","20190806"
"20190803","경춘선","1316","금곡","1058","1028","20190806"
"20190803","경춘선","1315","사릉","2404","2234","20190806"
"20190803","경춘선","1314","퇴계원","2811","2541","20190806"
"20190803","경춘선","1313","별내","2044","1973","20190806"
"20190803","경춘선","1312","갈매","1562","1450","20190806"
"20190803","경춘선","1311","신내","511","556","20190806"
"20190803","경인선","1823","도화","3161","2728","20190806"
"20190803","경인선","1822","중동","6892","6410","20190806"
"20190803","경인선","1821","온수(성공회대입구)","5194","4973","20190806"
"20190803","경인선","1817","도원","2355","2402","20190806"
"20190803","경인선","1816","간석","4900","4640","20190806"
"20190803","경인선","1815","부개","6691","6326","20190806"
"20190803","경인선","1814","소사","7806","7464","20190806"
"20190803","경인선","1813","구일","6258","6221","20190806"
"20190803","경인선","1812","인천","5673","4861","20190806"
"20190803","경인선","1811","동인천","14826","14775","20190806"
"20190803","경인선","1810","제물포","7464","6876","20190806"
"20190803","경인선","1809","주안","18253","16343","20190806"
"20190803","경인선","1808","동암","14015","14471","20190806"
"20190803","경인선","1807","백운","6234","6218","20190806"
"20190803","경인선","1806","부평","35034","38871","20190806"
"20190803","경인선","1805","송내","21655","21153","20190806"
"20190803","경인선","1804","부천","33166","34590","20190806"
"20190803","경인선","1803","역곡","21546","21130","20190806"
"20190803","경인선","1802","오류동","9702","9021","20190806"
"20190803","경인선","1801","개봉","17911","17508","20190806"
"20190803","경의선","1291","서울역","1","0","20190806"
"20190803","경의선","1284","문산","6459","5687","20190806"
"20190803","경의선","1283","파주","1123","828","20190806"
"20190803","경의선","1282","월롱","1433","1317","20190806"
"20190803","경의선","1280","금촌","6369","6090","20190806"
"20190803","경의선","1279","금릉","3663","3637","20190806"
"20190803","경의선","1278","운정","4394","4050","20190806"
"20190803","경의선","1277","야당","3983","3841","20190806"
"20190803","경의선","1276","탄현","5476","5187","20190806"
"20190803","경의선","1275","일산","6784","6790","20190806"
"20190803","경의선","1274","풍산","4079","3915","20190806"
"20190803","경의선","1273","백마","4475","4225","20190806"
"20190803","경의선","1272","곡산","401","388","20190806"
"20190803","경의선","1271","능곡","2657","2654","20190806"
"20190803","경의선","1270","행신","5453","5303","20190806"
"20190803","경의선","1269","강매","1741","1513","20190806"
"20190803","경의선","1268","화전","1342","1101","20190806"
"20190803","경의선","1267","수색","1138","1111","20190806"
"20190803","경의선","1266","디지털미디어시티","1791","1649","20190806"
"20190803","경의선","1265","가좌","4019","3685","20190806"
"20190803","경의선","1264","홍대입구","2212","2791","20190806"
"20190803","경의선","1263","서강대","1688","1702","20190806"
"20190803","경의선","1262","공덕","2548","2017","20190806"
"20190803","경의선","1261","효창공원앞","1769","1784","20190806"
"20190803","경의선","1252","신촌","563","528","20190806"
"20190803","경의선","1251","서울역","1683","1858","20190806"
"20190803","경원선","1916","소요산","7099","5726","20190806"
"20190803","경원선","1915","동두천","1721","2252","20190806"
"20190803","경원선","1914","보산","2479","2162","20190806"
"20190803","경원선","1913","동두천중앙","3216","3172","20190806"
"20190803","경원선","1912","지행","6118","6029","20190806"
"20190803","경원선","1911","덕정","5130","4703","20190806"
"20190803","경원선","1910","덕계","1796","1650","20190806"
"20190803","1호선","0150","서울역","47826","47250","20190806"
"20190803","1호선","0151","시청","18214","18255","20190806"
"20190803","1호선","0152","종각","28992","27278","20190806"
"20190803","1호선","0153","종로3가","26852","26515","20190806"
"20190803","1호선","0154","종로5가","19846","19700","20190806"
"20190803","1호선","0155","동대문","13831","15440","20190806"
"20190803","1호선","0156","신설동","11088","10467","20190806"
"20190803","1호선","0157","제기동","16430","16634","20190806"
"20190803","1호선","0158","청량리(서울시립대입구)","22016","23078","20190806"
"20190803","1호선","0159","동묘앞","11773","12157","20190806"
"20190803","2호선","0201","시청","15352","13469","20190806"
"20190803","2호선","0202","을지로입구","35993","35322","20190806"
"20190803","2호선","0203","을지로3가","12550","12603","20190806"
"20190803","2호선","0204","을지로4가","7415","7682","20190806"
"20190803","2호선","0205","동대문역사문화공원","18142","20041","20190806"
"20190803","2호선","0206","신당","10895","10845","20190806"
"20190803","2호선","0207","상왕십리","9891","8945","20190806"
"20190803","2호선","0208","왕십리(성동구청)","15279","13239","20190806"
"20190803","2호선","0209","한양대","5278","5276","20190806"
"20190803","2호선","0210","뚝섬","11394","11571","20190806"
"20190803","2호선","0211","성수","14628","16089","20190806"
"20190803","2호선","0212","건대입구","39449","45359","20190806"
"20190803","2호선","0213","구의(광진구청)","17132","15855","20190806"
"20190803","2호선","0214","강변(동서울터미널)","41899","43584","20190806"
"20190803","2호선","0215","잠실나루","8915","8669","20190806"
"20190803","2호선","0216","잠실(송파구청)","82761","78046","20190806"
"20190803","2호선","0217","잠실새내","20218","21282","20190806"
"20190803","2호선","0218","종합운동장","14581","16234","20190806"
"20190803","2호선","0219","삼성(무역센터)","51936","51600","20190806"
"20190803","2호선","0220","선릉","25980","22975","20190806"
"20190803","2호선","0221","역삼","20287","21627","20190806"
"20190803","2호선","0222","강남","79695","83069","20190806"
"20190803","2호선","0223","교대(법원.검찰청)","20498","22826","20190806"
"20190803","2호선","0224","서초","11562","10684","20190806"
"20190803","2호선","0225","방배","10679","10673","20190806"
"20190803","2호선","0226","사당","32707","36352","20190806"
"20190803","2호선","0227","낙성대","22259","19919","20190806"
"20190803","2호선","0228","서울대입구(관악구청)","42158","40867","20190806"
"20190803","2호선","0229","봉천","18787","16805","20190806"
"20190803","2호선","0230","신림","56374","53252","20190806"
"20190803","2호선","0231","신대방","21265","20326","20190806"
"20190803","2호선","0232","구로디지털단지","39639","39280","20190806"
"20190803","2호선","0233","대림(구로구청)","21360","23157","20190806"
"20190803","2호선","0234","신도림","44965","44655","20190806"
"20190803","2호선","0235","문래","11066","11191","20190806"
"20190803","2호선","0236","영등포구청","11437","11436","20190806"
"20190803","2호선","0237","당산","14642","15332","20190806"
"20190803","2호선","0238","합정","29603","33481","20190806"
"20190803","2호선","0239","홍대입구","84780","95408","20190806"
"20190803","2호선","0240","신촌","42162","43015","20190806"
"20190803","2호선","0241","이대","14517","15097","20190806"
"20190803","2호선","0243","충정로(경기대입구)","5858","5961","20190806"
"20190803","2호선","0244","용답","2071","1897","20190806"
"20190803","2호선","0245","신답","1067","1070","20190806"
"20190803","2호선","0246","신설동","3890","3741","20190806"
"20190803","2호선","0247","도림천","613","639","20190806"
"20190803","2호선","0248","양천구청","4430","4572","20190806"
"20190803","2호선","0249","신정네거리","7306","7476","20190806"
"20190803","2호선","0250","용두(동대문구청)","1816","1799","20190806"
"20190803","3호선","0309","지축","996","1151","20190806"
"20190803","3호선","0310","구파발","17539","17812","20190806"
"20190803","3호선","0311","연신내","32808","30679","20190806"
"20190803","3호선","0312","불광","14294","16665","20190806"
"20190803","3호선","0313","녹번","9515","8306","20190806"
"20190803","3호선","0314","홍제","14088","13466","20190806"
"20190803","3호선","0315","무악재","2825","3210","20190806"
"20190803","3호선","0316","독립문","6958","7182","20190806"
"20190803","3호선","0317","경복궁(정부서울청사)","18924","19359","20190806"
"20190803","3호선","0318","안국","17424","18911","20190806"
"20190803","3호선","0319","종로3가","6969","10445","20190806"
"20190803","3호선","0320","을지로3가","6005","6388","20190806"
"20190803","3호선","0322","동대입구","7536","8455","20190806"
"20190803","3호선","0323","약수","9754","9166","20190806"
"20190803","3호선","0324","금호","6176","5524","20190806"
"20190803","3호선","0325","옥수","7090","7161","20190806"
"20190803","3호선","0326","압구정","24916","26047","20190806"
"20190803","3호선","0327","신사","26774","28667","20190806"
"20190803","3호선","0328","잠원","4369","4167","20190806"
"20190803","3호선","0329","고속터미널","70188","69376","20190806"
"20190803","3호선","0330","교대(법원.검찰청)","7796","4746","20190806"
"20190803","3호선","0331","남부터미널(예술의전당)","26179","25660","20190806"
"20190803","3호선","0332","양재(서초구청)","20224","21626","20190806"
"20190803","3호선","0333","매봉","5564","5236","20190806"
"20190803","3호선","0334","도곡","3126","3255","20190806"
"20190803","3호선","0335","대치","11694","10160","20190806"
"20190803","3호선","0336","학여울","1213","1206","20190806"
"20190803","3호선","0337","대청","6329","5523","20190806"
"20190803","3호선","0338","일원","5013","5211","20190806"
"20190803","3호선","0339","수서","13576","13430","20190806"
"20190803","3호선","0340","가락시장","5961","5637","20190806"
"20190803","3호선","0341","경찰병원","4261","4194","20190806"
"20190803","3호선","0342","오금","4060","3563","20190806"
"20190803","4호선","0409","당고개","10645","10093","20190806"
"20190803","4호선","0410","상계","14702","13198","20190806"
"20190803","4호선","0411","노원","17879","19967","20190806"
"20190803","4호선","0412","창동","21091","22604","20190806"
