지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
642,2017-01-01 00:00,1.3,325.5,.5,0,,,90.6,0,0
642,2017-01-01 01:00,1.7,218.1,.7,0,,,89.9,0,0
642,2017-01-01 02:00,1.5,341.2,.7,0,,,90.4,0,0
642,2017-01-01 03:00,1.7,0,.2,0,,,90.3,0,0
642,2017-01-01 04:00,1.4,0,.2,0,,,91.3,0,0
642,2017-01-01 05:00,.8,0,0,0,,,94,0,0
642,2017-01-01 06:00,0,0,.2,0,,,95.5,0,0
642,2017-01-01 07:00,-.3,0,0,0,,,96.2,0,0
642,2017-01-01 08:00,.1,0,0,0,,,96.1,0,0
642,2017-01-01 09:00,.8,0,0,0,,,93,0,0
642,2017-01-01 10:00,2.3,0,0,0,,,87,0,0
642,2017-01-01 11:00,4.6,0,.1,0,,,75.8,0,0
642,2017-01-01 12:00,7,0,.3,0,,,68.8,0,0
642,2017-01-01 13:00,9.3,245.5,1.1,0,,,55.1,0,0
642,2017-01-01 14:00,10.2,222.6,1.6,0,,,51.7,0,0
642,2017-01-01 15:00,10.3,224.8,1.3,0,,,52.9,0,0
642,2017-01-01 16:00,9.2,243.5,1.6,0,,,56.1,0,0
642,2017-01-01 17:00,8.3,221.3,1,0,,,60.4,0,0
642,2017-01-01 18:00,5.9,0,.4,0,,,71.4,0,0
642,2017-01-01 19:00,5.7,0,.4,0,,,72.8,0,0
642,2017-01-01 20:00,4.1,0,.3,0,,,79.6,0,0
642,2017-01-01 21:00,3.5,0,0,0,,,82.9,0,0
642,2017-01-01 22:00,2.3,0,.4,0,,,86.3,0,0
642,2017-01-01 23:00,1.8,23,.5,0,,,88.6,0,0
642,2017-01-02 00:00,1.6,0,0,0,,,89.1,0,0
642,2017-01-02 01:00,1.1,0,.1,0,,,90.3,0,0
642,2017-01-02 02:00,1.3,254.2,.5,0,,,91.9,0,0
642,2017-01-02 03:00,.9,0,.3,0,,,90.7,0,0
642,2017-01-02 04:00,.6,0,.3,0,,,91.9,0,0
642,2017-01-02 05:00,.5,0,.2,0,,,93.5,0,0
642,2017-01-02 06:00,1,323.8,.8,0,,,91.8,0,0
642,2017-01-02 07:00,1.2,228.6,.6,0,,,90.8,0,0
642,2017-01-02 08:00,1.9,0,0,0,,,88.1,0,0
642,2017-01-02 09:00,2.6,0,.4,0,,,86.2,0,0
642,2017-01-02 10:00,3.9,38.6,.6,0,,,82.8,0,0
642,2017-01-02 11:00,5.5,18.5,.5,0,,,76.5,0,0
642,2017-01-02 12:00,7.3,254.4,.7,0,,,71.9,0,0
642,2017-01-02 13:00,9.3,239.6,1.9,0,,,65,0,0
642,2017-01-02 14:00,10.2,241,2.8,0,,,62.2,0,0
642,2017-01-02 15:00,10.7,241.2,3.1,0,,,65.5,0,0
