지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
327,2017-01-09 22:00,-2,0,.2,0,,,79.9,-10.99,0
327,2017-01-09 23:00,-2.8,0,0,0,,,80.8,18.96,0
327,2017-01-10 00:00,-2.9,0,.2,0,,,81.6,-10.99,0
327,2017-01-10 01:00,-3.1,0,.3,0,,,80.5,0,0
327,2017-01-10 02:00,-3.6,0,.1,0,,,83,0,0
327,2017-01-10 03:00,-2.4,0,.4,0,,,82.6,0,0
327,2017-01-10 04:00,-1.4,0,.3,0,,,72.2,0,0
327,2017-01-10 05:00,-1.5,68.7,1,0,,,70,0,0
327,2017-01-10 06:00,-3,0,.3,0,,,74.6,0,0
327,2017-01-10 07:00,-4.8,0,0,0,,,79.3,0,0
327,2017-01-10 08:00,-5,0,0,0,,,82,.03,0
327,2017-01-10 09:00,-3.1,0,0,0,,,68,.57,0
327,2017-01-10 10:00,-.2,61,2.1,0,,,49.4,1.28,0
327,2017-01-10 11:00,1,58.3,1.2,0,,,48.6,.66,0
327,2017-01-10 12:00,.6,68.1,1,0,,,50.2,2.98,0
327,2017-01-10 13:00,1.9,61.2,2.7,0,,,50.3,2.7,0
327,2017-01-10 14:00,2.2,58,2.9,0,,,60,4.93,0
327,2017-01-10 15:00,1,63.9,2.6,0,,,73.8,4.42,0
327,2017-01-10 16:00,.9,58,1.3,0,,,68.7,5.66,0
327,2017-01-10 17:00,.1,25.9,.8,0,,,66.4,4.91,0
327,2017-01-10 18:00,-1.8,342.1,.7,0,,,71.4,5.73,0
327,2017-01-10 19:00,-2.4,0,.3,0,,,70.8,4.91,0
327,2017-01-10 20:00,-3.3,0,.3,0,,,72.2,5.73,0
327,2017-01-10 21:00,-4,22,.5,0,,,72.3,4.91,0
327,2017-01-10 22:00,-4.6,0,.4,0,,,69.3,5.73,0
327,2017-01-10 23:00,-4.9,286.1,.6,0,,,68.8,4.91,0
327,2017-01-11 00:00,-5.6,0,.4,0,,,72.2,5.73,0
327,2017-01-11 01:00,-5.6,92.3,.5,0,,,62.6,0,0
327,2017-01-11 02:00,-6.1,42.5,1.2,0,,,55.3,0,0
327,2017-01-11 03:00,-7.4,0,.4,0,,,52.7,0,0
327,2017-01-11 04:00,-8.8,0,0,0,,,62.2,0,0
327,2017-01-11 05:00,-9.4,0,0,0,,,59.3,0,0
327,2017-01-11 06:00,-9.2,0,.2,0,,,62.5,0,0
327,2017-01-11 07:00,-9.2,0,.2,0,,,61,0,0
327,2017-01-11 08:00,-8.9,0,.2,0,,,58.5,.02,0
327,2017-01-11 09:00,-7.4,0,.1,0,,,56.5,.53,0
327,2017-01-11 10:00,-4.2,178.2,1.1,0,,,39.4,.57,0
327,2017-01-11 11:00,-2.6,155.1,.7,0,,,30.6,2.05,0
327,2017-01-11 12:00,-1.7,45.9,1.5,0,,,33.4,2.44,0
327,2017-01-11 13:00,-.9,216.9,1.1,0,,,37.4,4.14,0
327,2017-01-11 14:00,.8,143.2,1,0,,,42.3,4.43,0
327,2017-01-11 15:00,.4,148,1.3,0,,,47,5.66,0
327,2017-01-11 16:00,.4,146.4,1.1,0,,,51,5.23,0
327,2017-01-11 17:00,-.2,128.2,1.6,0,,,60.7,6.2,0
327,2017-01-11 18:00,-1.3,184.1,1.2,0,,,69.8,5.31,0
327,2017-01-11 19:00,-3,0,.4,0,,,78.2,6.2,0
327,2017-01-11 20:00,-3.7,0,.1,0,,,82.3,5.31,0
327,2017-01-11 21:00,-4.2,0,.2,0,,,84.5,6.2,0
327,2017-01-11 22:00,-4.1,0,.3,0,,,86.6,5.31,0
327,2017-01-11 23:00,-3.1,0,.3,0,,,87.4,6.2,0
327,2017-01-12 00:00,-2.8,212.4,.5,0,,,85.6,5.31,0
327,2017-01-12 01:00,-2.9,230.6,.7,0,,,84.4,0,0
327,2017-01-12 02:00,-3.1,238.7,.7,0,,,83.9,0,0
327,2017-01-12 03:00,-2.9,207.3,.6,0,,,85,0,0
327,2017-01-12 04:00,-2.1,0,.3,0,,,82.5,0,0
327,2017-01-12 05:00,-1.4,227.2,.7,0,,,80.9,0,0
327,2017-01-12 06:00,-2.7,0,.2,0,,,83.5,0,0
327,2017-01-12 07:00,-3.5,0,.2,0,,,88.1,0,0
327,2017-01-12 08:00,-3.8,0,.1,0,,,90.3,0,0
327,2017-01-12 09:00,-2.3,0,.1,0,,,88,.14,0
327,2017-01-12 10:00,.4,202.4,1.2,0,,,74,.51,0
327,2017-01-12 11:00,-.3,38.2,1.3,0,,,78.3,.8,0
327,2017-01-12 12:00,-.4,214.3,.7,0,,,90.6,1.48,0
327,2017-01-12 13:00,.4,194.4,.8,0,,,91.3,2.41,0
327,2017-01-12 14:00,1.2,0,.4,0,,,88.6,3.19,0
327,2017-01-12 15:00,1.6,52.1,1.9,0,,,72.6,3.67,0
327,2017-01-12 16:00,1.2,60.3,2.1,0,,,63.4,3.95,0
327,2017-01-12 17:00,.2,44.2,.8,0,,,57.8,4.1,0
327,2017-01-12 18:00,-2.4,0,.4,0,,,75.9,4.01,0
327,2017-01-12 19:00,-3.5,290.4,.5,0,,,78.8,4.1,0
327,2017-01-12 20:00,-4.2,0,.3,0,,,78.4,4.01,0
327,2017-01-12 21:00,-5,0,0,0,,,75.4,4.1,0
327,2017-01-12 22:00,-5.2,0,.3,0,,,79.8,4.01,0
327,2017-01-12 23:00,-5.8,0,.1,0,,,77.9,4.1,0
327,2017-01-13 00:00,-6.6,0,.2,0,,,74.2,4.01,0
327,2017-01-13 01:00,-7,0,.2,0,,,70.2,0,0
327,2017-01-13 02:00,-6.8,286.9,.5,0,,,69.6,0,0
327,2017-01-13 03:00,-7.4,0,.4,0,,,69.2,0,0
327,2017-01-13 04:00,-8.2,0,0,0,,,70.4,0,0
327,2017-01-13 05:00,-7.4,286.3,.7,0,,,63.7,0,0
327,2017-01-13 06:00,-8.1,0,0,0,,,65.4,0,0
327,2017-01-13 07:00,-8.5,0,0,0,,,68.6,0,0
327,2017-01-13 08:00,-8.3,0,0,0,,,67.1,.03,0
327,2017-01-13 09:00,-6.4,0,0,0,,,60.6,.47,0
327,2017-01-13 10:00,-3.7,134.1,.6,0,,,54.7,.47,0
327,2017-01-13 11:00,-1.4,167.5,1.1,0,,,58.1,1.79,0
327,2017-01-13 12:00,-2.6,42.9,1.5,0,,,61.5,1.77,0
327,2017-01-13 13:00,-3.4,29.4,1.6,0,,,84.9,2.88,0
327,2017-01-13 14:00,-4.3,34.7,1.7,0,,,84.1,2.85,0
327,2017-01-13 15:00,-2.4,62.1,1.9,0,,,76.7,3.15,0
327,2017-01-13 16:00,-1.8,64.8,1.6,0,,,61.5,3.34,0
327,2017-01-13 17:00,-2.3,125.1,.7,0,,,63.1,3.43,0
327,2017-01-13 18:00,-5,0,.4,0,,,75.7,3.37,0
327,2017-01-13 19:00,-4.9,289.1,.8,0,,,80.4,3.43,0
327,2017-01-13 20:00,-3.8,46.5,.5,0,,,74.3,3.37,0
327,2017-01-13 21:00,-3.5,41.7,.6,0,,,73.6,3.43,0
327,2017-01-13 22:00,-4.5,67.8,1.6,0,,,62.9,3.37,0
327,2017-01-13 23:00,-5.3,60.6,1.2,0,,,65,3.43,0
327,2017-01-14 00:00,-7.7,0,.2,0,,,75.4,3.37,0
327,2017-01-14 01:00,-6.5,32.5,.9,0,,,59.2,0,0
327,2017-01-14 02:00,-7.3,0,.4,0,,,62.3,0,0
327,2017-01-14 03:00,-8.7,0,.4,0,,,68.7,0,0
327,2017-01-14 04:00,-9.6,0,0,0,,,72.4,0,0
327,2017-01-14 05:00,-10,0,.1,0,,,73.6,0,0
327,2017-01-14 06:00,-10.3,0,.3,0,,,73.7,0,0
327,2017-01-14 07:00,-10.5,0,.2,0,,,74.6,0,0
327,2017-01-14 08:00,-10.1,0,.2,0,,,74.8,.03,0
327,2017-01-14 09:00,-7.4,65,1.9,0,,,59.9,.55,0
327,2017-01-14 10:00,-5.7,65.8,2.8,0,,,42.3,.56,0
327,2017-01-14 11:00,-5.3,56.7,3.2,0,,,35.1,2.11,0
327,2017-01-14 12:00,-4.9,73.7,2.8,0,,,30.6,2.54,0
327,2017-01-14 13:00,-4,63.7,2.6,0,,,26.6,4.27,0
327,2017-01-14 14:00,-4.4,61.7,2.7,0,,,23.5,4.64,0
327,2017-01-14 15:00,-4,67.6,2.4,0,,,27.4,6.1,0
327,2017-01-14 16:00,-5.3,63,1.9,0,,,29.4,6,0
327,2017-01-14 17:00,-5.8,74.1,1,0,,,36.2,6.8,0
327,2017-01-14 18:00,-6.7,76.6,.9,0,,,45.2,6.11,0
327,2017-01-14 19:00,-6.8,75.4,1.7,0,,,43.1,6.8,0
327,2017-01-14 20:00,-7.3,83.8,.8,0,,,45.3,6.11,0
327,2017-01-14 21:00,-7.8,87.9,.7,0,,,41,6.8,0
327,2017-01-14 22:00,-9.4,0,.4,0,,,55.9,6.11,0
327,2017-01-14 23:00,-10.4,0,0,0,,,56.8,6.8,0
327,2017-01-15 00:00,-10.8,287.6,.5,0,,,59.8,6.11,0
327,2017-01-15 01:00,-11.4,0,0,0,,,62.2,0,0
327,2017-01-15 02:00,-11.8,0,.1,0,,,62.9,0,0
327,2017-01-15 03:00,-11.4,285.3,.5,0,,,59.7,0,0
327,2017-01-15 04:00,-11.5,0,.4,0,,,58.1,0,0
327,2017-01-15 05:00,-12.2,0,.1,0,,,62.2,0,0
327,2017-01-15 06:00,-12.1,0,.2,0,,,61,0,0
327,2017-01-15 07:00,-12.7,0,0,0,,,63.6,0,0
327,2017-01-15 08:00,-12.6,0,.1,0,,,63.7,.03,0
327,2017-01-15 09:00,-10.3,0,.2,0,,,55.5,.12,0
327,2017-01-15 10:00,-7.8,123.9,.7,0,,,47.9,1.04,0
327,2017-01-15 11:00,-5.7,29.4,1.5,0,,,36.9,1.73,0
327,2017-01-15 12:00,-4.7,32,1.8,0,,,34.9,3.07,0
327,2017-01-15 13:00,-2.9,65.1,1.9,0,,,30.9,3.96,0
327,2017-01-15 14:00,-1.3,63.5,1.9,0,,,28.8,5.24,0
327,2017-01-15 15:00,-1.6,72.2,2.2,0,,,32.3,5.84,0
327,2017-01-15 16:00,-2.6,48.9,.8,0,,,39.7,6.62,0
327,2017-01-15 17:00,-4.5,0,.2,0,,,56.5,6.54,0
327,2017-01-15 18:00,-5.6,297.1,.5,0,,,61.5,6.73,0
327,2017-01-15 19:00,-6.2,0,.2,0,,,66.2,6.54,0
327,2017-01-15 20:00,-6.8,0,.1,0,,,70.1,6.73,0
327,2017-01-15 21:00,-7.3,0,.2,0,,,72.3,6.54,0
327,2017-01-15 22:00,-7.1,0,.4,0,,,73.3,6.73,0
327,2017-01-15 23:00,-7.6,0,0,0,,,74.3,6.54,0
327,2017-01-16 00:00,-7.8,0,.1,0,,,73.2,6.73,0
327,2017-01-16 01:00,-8.2,0,0,0,,,78.1,0,0
327,2017-01-16 02:00,-9,0,0,0,,,80.5,0,0
327,2017-01-16 03:00,-9.2,0,.2,0,,,82.9,0,0
327,2017-01-16 04:00,-9.3,0,.2,0,,,83.9,0,0
327,2017-01-16 05:00,-9.9,0,0,0,,,84,0,0
327,2017-01-16 06:00,-10.1,0,0,0,,,84.7,0,0
327,2017-01-16 07:00,-10.1,0,.1,0,,,79.3,0,0
327,2017-01-16 08:00,-10.8,0,0,0,,,80.6,0,0
327,2017-01-16 09:00,-8.4,0,.3,0,,,78.7,.16,0
327,2017-01-16 10:00,-5,87.6,1.1,0,,,61.1,.98,0
327,2017-01-16 11:00,-3.1,102.2,.6,0,,,54.2,1.3,0
327,2017-01-16 12:00,-2.1,44.7,.9,0,,,47.3,3.43,0
327,2017-01-16 13:00,0,38.6,1.5,0,,,41.6,3.48,0
327,2017-01-16 14:00,.3,330,.9,0,,,37.4,5.57,0
327,2017-01-16 15:00,.7,22.4,.8,0,,,32.8,5.35,0
327,2017-01-16 16:00,-1.4,308.4,.6,0,,,49.4,6.94,0
327,2017-01-16 17:00,-2.1,292.2,1.2,0,,,54.9,6.03,0
327,2017-01-16 18:00,-3,303.7,.5,0,,,56.5,7.07,0
327,2017-01-16 19:00,-3.9,0,0,0,,,60.8,6.03,0
327,2017-01-16 20:00,-4.5,0,.3,0,,,62.3,7.07,0
327,2017-01-16 21:00,-5.4,0,0,0,,,65,6.03,0
327,2017-01-16 22:00,-5.5,0,.3,0,,,65.8,7.07,0
