지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
926,2017-01-01 00:00,-1.4,0,.4,0,,,,0,0
926,2017-01-01 01:00,-1.5,0,0,0,,,,0,0
926,2017-01-01 02:00,-1.7,0,.3,0,,,,0,0
926,2017-01-01 03:00,-1.3,133.6,.6,0,,,,0,0
926,2017-01-01 04:00,-1.7,0,0,0,,,,0,0
926,2017-01-01 05:00,-1.7,0,0,0,,,,0,0
926,2017-01-01 06:00,-1.9,0,.3,0,,,,0,0
926,2017-01-01 07:00,-2.2,333.6,.5,0,,,,0,0
926,2017-01-01 08:00,-1.9,0,0,0,,,,0,0
926,2017-01-01 09:00,.5,0,0,0,,,,0,0
926,2017-01-01 10:00,4.6,0,0,0,,,,0,0
926,2017-01-01 11:00,8.6,0,0,0,,,,0,0
926,2017-01-01 12:00,9.3,343.1,2.7,0,,,,0,0
926,2017-01-01 13:00,11.2,0,.1,0,,,,0,0
926,2017-01-01 14:00,10.1,172.3,2,0,,,,0,0
926,2017-01-01 15:00,10.1,171.8,1.1,0,,,,0,0
926,2017-01-01 16:00,10.1,175.3,1.9,0,,,,0,0
926,2017-01-01 17:00,8,0,0,0,,,,0,0
926,2017-01-01 18:00,5.5,342.3,1.1,0,,,,0,0
926,2017-01-01 19:00,3.6,134.1,.6,0,,,,0,0
926,2017-01-01 20:00,2,0,0,0,,,,0,0
926,2017-01-01 21:00,1.8,0,0,0,,,,0,0
926,2017-01-01 22:00,1.1,0,0,0,,,,0,0
926,2017-01-01 23:00,.9,0,0,0,,,,0,0
926,2017-01-02 00:00,.8,0,0,0,,,,0,0
926,2017-01-02 01:00,0,0,0,0,,,,0,0
926,2017-01-02 02:00,0,0,0,0,,,,0,0
926,2017-01-02 03:00,1.6,0,0,0,,,,0,0
926,2017-01-02 04:00,2.8,0,0,0,,,,0,0
926,2017-01-02 05:00,3.5,0,0,0,,,,0,0
926,2017-01-02 06:00,5.7,358,1.9,0,,,,0,0
926,2017-01-02 07:00,4.4,28.4,.6,0,,,,0,0
926,2017-01-02 08:00,4.9,53.6,1.2,0,,,,0,0
926,2017-01-02 09:00,4.8,0,0,0,,,,0,0
926,2017-01-02 10:00,8.8,0,0,0,,,,0,0
926,2017-01-02 11:00,10.6,139.1,1.4,0,,,,0,0
926,2017-01-02 12:00,12.1,163.6,1.3,0,,,,0,0
926,2017-01-02 13:00,14.4,0,.3,0,,,,0,0
926,2017-01-02 14:00,14.4,285.8,3.5,0,,,,0,0
926,2017-01-02 15:00,14.7,273.8,1.2,0,,,,0,0
926,2017-01-02 16:00,14.2,277.7,3.8,0,,,,0,0
926,2017-01-02 17:00,12.8,322.5,2.4,0,,,,0,0
926,2017-01-02 18:00,10.8,10.4,1.6,0,,,,0,0
926,2017-01-02 19:00,6.5,0,.1,0,,,,0,0
926,2017-01-02 20:00,5.6,0,0,0,,,,0,0
926,2017-01-02 21:00,3.9,0,0,0,,,,0,0
926,2017-01-02 22:00,3.5,0,0,0,,,,0,0
926,2017-01-02 23:00,3.1,0,0,0,,,,0,0
926,2017-01-03 00:00,2,0,0,0,,,,0,0
926,2017-01-03 01:00,1.1,0,0,0,,,,0,0
926,2017-01-03 02:00,.8,0,0,0,,,,0,0
926,2017-01-03 03:00,4.3,15.6,.9,0,,,,0,0
926,2017-01-03 04:00,.4,0,0,0,,,,0,0
926,2017-01-03 05:00,-.4,0,0,0,,,,0,0
926,2017-01-03 06:00,1,0,.4,0,,,,0,0
926,2017-01-03 07:00,3.3,10.7,2.1,0,,,,0,0
926,2017-01-03 08:00,2.8,26.9,.7,0,,,,0,0
926,2017-01-03 09:00,2.8,0,0,0,,,,0,0
926,2017-01-03 10:00,6.8,344.1,2.1,0,,,,0,0
926,2017-01-03 11:00,8.2,322.9,2.9,0,,,,0,0
926,2017-01-03 12:00,9.4,51.5,.7,0,,,,0,0
926,2017-01-03 13:00,11,226.1,1.9,0,,,,0,0
926,2017-01-03 14:00,12.4,20.6,.6,0,,,,0,0
926,2017-01-03 15:00,11.5,191.3,1,0,,,,0,0
926,2017-01-03 16:00,10.6,148.3,1.8,0,,,,0,0
926,2017-01-03 17:00,8.5,0,0,0,,,,0,0
926,2017-01-03 18:00,4.5,0,0,0,,,,0,0
926,2017-01-03 19:00,2.2,0,0,0,,,,0,0
926,2017-01-03 20:00,1.2,0,0,0,,,,0,0
926,2017-01-03 21:00,.7,0,0,0,,,,0,0
926,2017-01-03 22:00,.1,0,0,0,,,,0,0
926,2017-01-03 23:00,-.6,0,0,0,,,,0,0
926,2017-01-04 00:00,-.9,0,0,0,,,,0,0
926,2017-01-04 01:00,-1.3,0,0,0,,,,0,0
926,2017-01-04 02:00,-1.5,0,0,0,,,,0,0
926,2017-01-04 03:00,-2.1,0,0,0,,,,0,0
926,2017-01-04 04:00,-2.1,0,0,0,,,,0,0
926,2017-01-04 05:00,-2.1,0,0,0,,,,0,0
926,2017-01-04 06:00,-1.9,0,0,0,,,,0,0
926,2017-01-04 07:00,-1.4,0,0,0,,,,0,0
926,2017-01-04 08:00,3.5,26.2,1.1,0,,,,0,0
926,2017-01-04 09:00,5.7,0,.2,0,,,,0,0
926,2017-01-04 10:00,6.4,169.2,.6,0,,,,0,0
926,2017-01-04 11:00,8,0,0,0,,,,0,0
926,2017-01-04 12:00,9.6,310.9,3.3,0,,,,0,0
