지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
403,2017-01-02 14:00,8.8,298.3,2.1,0,,,,0,0
403,2017-01-02 15:00,8.9,298.8,2.2,0,,,,0,0
403,2017-01-02 16:00,8.7,302.8,2.1,0,,,,0,0
403,2017-01-02 17:00,8,300.8,2.8,0,,,,0,0
403,2017-01-02 18:00,7.6,296.7,2.5,0,,,,0,0
403,2017-01-02 19:00,7.5,301.8,3.3,0,,,,0,0
403,2017-01-02 20:00,7.2,302.3,2.7,0,,,,0,0
403,2017-01-02 21:00,6.5,314.7,1.8,0,,,,0,0
403,2017-01-02 22:00,5.6,296.5,2.8,0,,,,0,0
403,2017-01-02 23:00,4.9,287.7,2.1,0,,,,0,0
403,2017-01-03 00:00,4.1,301.6,1.9,0,,,,0,0
403,2017-01-03 01:00,3.5,303.2,2.5,0,,,,0,0
403,2017-01-03 02:00,3.1,283.9,1.1,0,,,,0,0
403,2017-01-03 03:00,2.6,300.9,1,0,,,,0,0
403,2017-01-03 04:00,2.1,298.7,2,0,,,,0,0
403,2017-01-03 05:00,1.9,301.2,1.5,0,,,,0,0
403,2017-01-03 06:00,1.8,293.7,.8,0,,,,0,0
403,2017-01-03 07:00,2,185.8,1,0,,,,0,0
403,2017-01-03 08:00,1.5,159.7,1.2,0,,,,0,0
403,2017-01-03 09:00,1.2,130.4,1.3,0,,,,0,0
403,2017-01-03 10:00,3.1,149.7,1.2,0,,,,0,0
403,2017-01-03 11:00,5.6,165.7,.9,0,,,,0,0
403,2017-01-03 12:00,5.5,200.2,1.7,0,,,,0,0
403,2017-01-03 13:00,7.3,256.2,1.5,0,,,,0,0
403,2017-01-03 14:00,8.2,298.5,1.3,0,,,,0,0
403,2017-01-03 15:00,7.7,232.2,2.1,0,,,,0,0
403,2017-01-03 16:00,7.5,236.7,1.9,0,,,,0,0
403,2017-01-03 17:00,6.9,253,1.1,0,,,,0,0
403,2017-01-03 18:00,5.8,227.3,1.8,0,,,,0,0
403,2017-01-03 19:00,5.6,205.6,1.3,0,,,,0,0
403,2017-01-03 20:00,5.1,236.2,1.8,0,,,,0,0
403,2017-01-03 21:00,4.9,235.1,1.1,0,,,,0,0
403,2017-01-03 22:00,4.7,200.3,1,0,,,,0,0
403,2017-01-03 23:00,4.6,211,.8,0,,,,0,0
403,2017-01-04 00:00,4.1,154.1,1,0,,,,0,0
403,2017-01-04 01:00,4.2,159.6,1.4,0,,,,0,0
403,2017-01-04 02:00,3.8,149.4,1,0,,,,0,0
403,2017-01-04 03:00,3.6,147.4,1.3,0,,,,0,0
403,2017-01-04 04:00,4.3,160.6,1.3,0,,,,0,0
403,2017-01-04 05:00,4.5,143.2,1.1,0,,,,0,0
403,2017-01-04 06:00,3.9,143.2,.9,0,,,,0,0
403,2017-01-04 07:00,3.4,21.6,.5,0,,,,0,0
403,2017-01-04 08:00,2.9,356.7,.8,0,,,,0,0
403,2017-01-04 09:00,3.3,0,.4,0,,,,0,0
403,2017-01-04 10:00,4.6,345.3,.6,0,,,,0,0
403,2017-01-04 11:00,6.4,1.2,.5,0,,,,0,0
403,2017-01-04 12:00,8.5,82.6,.9,0,,,,0,0
403,2017-01-04 13:00,8.1,315.6,1.6,0,,,,0,0
403,2017-01-04 14:00,9,305.7,1.7,0,,,,0,0
403,2017-01-04 15:00,8.9,297.9,2.1,0,,,,0,0
403,2017-01-04 16:00,8.7,313.3,1.7,0,,,,0,0
403,2017-01-04 17:00,8.1,314.4,1.9,0,,,,0,0
403,2017-01-04 18:00,7.5,299,1.9,0,,,,0,0
403,2017-01-04 19:00,7,297.8,2.2,0,,,,0,0
403,2017-01-04 20:00,6.8,314.7,.8,0,,,,0,0
403,2017-01-04 21:00,6,337.7,.9,0,,,,0,0
403,2017-01-04 22:00,5.1,0,.4,0,,,,0,0
403,2017-01-04 23:00,4.9,355.2,.6,0,,,,0,0
403,2017-01-05 00:00,4.6,156.7,1.4,0,,,,0,0
403,2017-01-05 01:00,3.3,305.8,.7,0,,,,0,0
403,2017-01-05 02:00,3.2,0,.3,0,,,,0,0
403,2017-01-05 03:00,2.2,339.2,1.1,0,,,,0,0
403,2017-01-05 04:00,1.6,329,.8,0,,,,0,0
403,2017-01-05 05:00,2.2,.4,1.6,0,,,,0,0
403,2017-01-05 06:00,2.1,335.4,1,0,,,,0,0
403,2017-01-05 07:00,2.2,329.7,.9,0,,,,0,0
403,2017-01-05 08:00,2.9,330.9,1.1,0,,,,0,0
403,2017-01-05 09:00,3.5,329.1,1.4,0,,,,0,0
403,2017-01-05 10:00,4.5,349,1.4,0,,,,0,0
403,2017-01-05 11:00,6.3,70.1,1.8,0,,,,0,0
403,2017-01-05 12:00,6.7,17.1,1.4,0,,,,0,0
403,2017-01-05 13:00,7.4,,,0,,,,0,0
403,2017-01-05 14:00,8.1,,,0,,,,0,0
403,2017-01-05 15:00,8.3,57,2.1,0,,,,0,0
403,2017-01-05 16:00,8.4,47.8,2.4,0,,,,0,0
403,2017-01-05 17:00,8.5,55.5,2.2,0,,,,0,0
403,2017-01-05 18:00,8.5,51.4,2.1,0,,,,0,0
403,2017-01-05 19:00,8.4,54.1,1.5,0,,,,0,0
403,2017-01-05 20:00,7.7,47.8,2.2,0,,,,0,0
403,2017-01-05 21:00,7.3,47.9,1.8,0,,,,0,0
403,2017-01-05 22:00,7.2,55.7,1.3,0,,,,0,0
403,2017-01-05 23:00,6.5,62.8,1.4,0,,,,0,0
403,2017-01-06 00:00,6.4,60,1.4,0,,,,0,0
403,2017-01-06 01:00,6.2,49.6,2.4,0,,,,0,0
403,2017-01-06 02:00,5.8,92.4,1,0,,,,0,0
403,2017-01-06 03:00,5.7,57.3,1.2,0,,,,0,0
403,2017-01-06 04:00,5.7,46,1.2,0,,,,0,0
403,2017-01-06 05:00,5.7,55.8,1.8,0,,,,0,0
403,2017-01-06 06:00,5.5,64.8,1.5,0,,,,0,0
403,2017-01-06 07:00,5.7,52,1.5,0,,,,0,0
403,2017-01-06 08:00,5.4,50.7,1.6,0,,,,0,0
403,2017-01-06 09:00,5.6,349.7,.6,0,,,,0,0
403,2017-01-06 10:00,6.1,89.5,1.1,0,,,,0,0
403,2017-01-06 11:00,8.2,172.2,1.2,0,,,,0,0
403,2017-01-06 12:00,8.9,129.1,2.3,0,,,,0,0
403,2017-01-06 13:00,9.3,100.7,2.2,0,,,,0,0
403,2017-01-06 14:00,9.7,296,.9,0,,,,0,0
403,2017-01-06 15:00,10.3,352,1.3,0,,,,0,0
403,2017-01-06 16:00,10.7,315.1,1,0,,,,0,0
403,2017-01-06 17:00,9.6,310.9,.8,0,,,,0,0
403,2017-01-06 18:00,9.4,322.1,.5,0,,,,0,0
403,2017-01-06 19:00,8.9,291.8,1.1,0,,,,0,0
403,2017-01-06 20:00,8.1,293.1,1.5,0,,,,0,0
403,2017-01-06 21:00,7.6,307.9,.7,0,,,,0,0
403,2017-01-06 22:00,6.6,0,.4,0,,,,0,0
403,2017-01-06 23:00,6.7,122.6,.9,0,,,,0,0
403,2017-01-07 00:00,5.3,0,.2,0,,,,0,0
403,2017-01-07 01:00,4.5,0,.3,0,,,,0,0
403,2017-01-07 02:00,4.2,0,.3,0,,,,0,0
403,2017-01-07 03:00,3.6,0,.4,0,,,,0,0
403,2017-01-07 04:00,3.6,0,.2,0,,,,0,0
403,2017-01-07 05:00,2,317.4,.8,0,,,,0,0
403,2017-01-07 06:00,2.6,0,.1,0,,,,0,0
403,2017-01-07 07:00,1.7,318.8,.8,0,,,,0,0
403,2017-01-07 08:00,1.8,0,.4,0,,,,0,0
403,2017-01-07 09:00,2.4,343.7,1.5,0,,,,0,0
403,2017-01-07 10:00,3.2,40.5,.9,0,,,,0,0
403,2017-01-07 11:00,6,173.4,1,0,,,,0,0
403,2017-01-07 12:00,7.7,115.1,1.1,0,,,,0,0
403,2017-01-07 13:00,8.4,324.2,1.1,0,,,,0,0
403,2017-01-07 14:00,10.1,324.5,.8,0,,,,0,0
403,2017-01-07 15:00,9.6,356.5,1.4,0,,,,0,0
403,2017-01-07 16:00,9.9,302.3,1.2,0,,,,0,0
403,2017-01-07 17:00,9.8,46.9,.8,0,,,,0,0
403,2017-01-07 18:00,9.2,344.7,.8,0,,,,0,0
403,2017-01-07 19:00,9,7.1,.7,0,,,,0,0
403,2017-01-07 20:00,8,358.1,1,0,,,,0,0
403,2017-01-07 21:00,7.1,353.4,1.3,0,,,,0,0
403,2017-01-07 22:00,6.4,343.9,1.3,0,,,,0,0
403,2017-01-07 23:00,6.3,0,.3,0,,,,0,0
403,2017-01-08 00:00,6,328.4,.6,0,,,,0,0
403,2017-01-08 01:00,6.6,0,.4,0,,,,0,0
403,2017-01-08 02:00,6.1,0,.2,0,,,,0,0
403,2017-01-08 03:00,6.2,147.4,.6,0,,,,0,0
403,2017-01-08 04:00,6.3,8.1,1.1,0,,,,0,0
403,2017-01-08 05:00,5.7,19.5,.6,0,,,,0,0
403,2017-01-08 06:00,5.8,317.3,.9,0,,,,0,0
403,2017-01-08 07:00,5.3,327.5,1.3,0,,,,0,0
403,2017-01-08 08:00,6,332.2,.7,0,,,,0,0
403,2017-01-08 09:00,5.9,350.2,2.1,0,,,,0,0
403,2017-01-08 10:00,7.4,348.9,2.3,0,,,,0,0
403,2017-01-08 11:00,8.5,313.6,1.4,0,,,,0,0
403,2017-01-08 12:00,10.2,337.2,1.3,0,,,,0,0
403,2017-01-08 13:00,10.8,293.6,.9,0,,,,0,0
403,2017-01-08 14:00,11,308.6,1.1,0,,,,0,0
403,2017-01-08 15:00,11.2,310.7,1.4,0,,,,0,0
403,2017-01-08 16:00,10.7,303.5,1.6,0,,,,0,0
403,2017-01-08 17:00,10.4,330.3,1.6,0,,,,0,0
403,2017-01-08 18:00,10,312.4,1.2,0,,,,0,0
403,2017-01-08 19:00,9.3,301.4,2.5,0,,,,0,0
403,2017-01-08 20:00,8.6,309.3,2.2,0,,,,0,0
403,2017-01-08 21:00,7.8,304,2.3,0,,,,0,0
403,2017-01-08 22:00,7.5,301.6,1.4,0,,,,0,0
403,2017-01-08 23:00,6.1,302.2,2.6,0,,,,0,0
403,2017-01-09 00:00,5.8,292.5,2.8,0,,,,0,0
403,2017-01-09 01:00,5.6,302.1,1.9,0,,,,0,0
403,2017-01-09 02:00,5.2,301.4,2.6,0,,,,0,0
403,2017-01-09 03:00,5.5,307.2,1.2,0,,,,0,0
403,2017-01-09 04:00,4.9,309.7,2.5,0,,,,0,0
403,2017-01-09 05:00,4.6,296.7,2.9,0,,,,0,0
403,2017-01-09 06:00,4.3,308.2,2.6,0,,,,0,0
403,2017-01-09 07:00,4,300.6,3.2,0,,,,0,0
403,2017-01-09 08:00,3.9,304,3.7,0,,,,0,0
403,2017-01-09 09:00,3.4,300,3.2,0,,,,0,0
403,2017-01-09 10:00,3.1,305.4,2.1,0,,,,0,0
403,2017-01-09 11:00,3.8,295.4,1.9,0,,,,0,0
403,2017-01-09 12:00,3.7,305.7,3.2,0,,,,0,0
403,2017-01-09 13:00,4.4,298.5,3,0,,,,0,0
403,2017-01-09 14:00,4.6,306.9,2.5,0,,,,0,0
403,2017-01-09 15:00,4.7,322.4,2.8,0,,,,0,0
403,2017-01-09 16:00,4.6,295.8,2.2,0,,,,0,0
403,2017-01-09 17:00,4,306.1,2.3,0,,,,0,0
403,2017-01-09 18:00,3.3,310.9,2.7,0,,,,0,0
403,2017-01-09 19:00,2.9,311.1,3.3,0,,,,0,0
403,2017-01-09 20:00,2.2,294.8,3,0,,,,0,0
403,2017-01-09 21:00,1.3,311.3,3.1,0,,,,0,0
403,2017-01-09 22:00,.7,298.3,2.2,0,,,,0,0
403,2017-01-09 23:00,.5,322.1,1.6,0,,,,0,0
403,2017-01-10 00:00,-.1,305.6,1.3,0,,,,0,0
403,2017-01-10 01:00,-.9,305.4,2.5,0,,,,0,0
403,2017-01-10 02:00,-1.6,300.4,3,0,,,,0,0
403,2017-01-10 03:00,-1.9,296.6,2.9,0,,,,0,0
403,2017-01-10 04:00,-2.2,308.7,4.2,0,,,,0,0
403,2017-01-10 05:00,-2.1,310.8,2.2,0,,,,0,0
403,2017-01-10 06:00,-2.2,297.3,2.6,0,,,,0,0
403,2017-01-10 07:00,-2,301.2,1.8,0,,,,0,0
403,2017-01-10 08:00,-1.6,298,2.3,0,,,,0,0
403,2017-01-10 09:00,-.8,308.1,1.6,0,,,,0,0
403,2017-01-10 10:00,-.4,312.3,2.3,0,,,,0,0
403,2017-01-10 11:00,.2,316.5,2.8,0,,,,0,0
403,2017-01-10 12:00,.4,309.6,3.3,0,,,,0,0
403,2017-01-10 13:00,.6,307.9,3,0,,,,0,0
403,2017-01-10 14:00,1.1,299.3,3.5,0,,,,0,0
403,2017-01-10 15:00,1.3,313.8,3.6,0,,,,0,0
403,2017-01-10 16:00,1.1,306.2,3.3,0,,,,0,0
403,2017-01-10 17:00,-.1,306.9,3.2,0,,,,0,0
403,2017-01-10 18:00,-.7,303,3.3,0,,,,0,0
403,2017-01-10 19:00,-1.6,312.9,3.7,0,,,,0,0
403,2017-01-10 20:00,-2.4,303.1,3.4,0,,,,0,0
403,2017-01-10 21:00,-3.4,316.2,3.9,0,,,,0,0
403,2017-01-10 22:00,-4.1,313.5,2.1,0,,,,0,0
403,2017-01-10 23:00,-4.7,317,2.1,0,,,,0,0
403,2017-01-11 00:00,-5.1,319,1.8,0,,,,0,0
403,2017-01-11 01:00,-5.1,311.7,1.8,0,,,,0,0
403,2017-01-11 02:00,-5.6,301.5,4.6,0,,,,0,0
403,2017-01-11 03:00,-5.5,311.1,2.9,0,,,,0,0
403,2017-01-11 04:00,-5.4,304.5,3.2,0,,,,0,0
403,2017-01-11 05:00,-5.5,300.7,2.6,0,,,,0,0
403,2017-01-11 06:00,-5.3,304.1,1.9,0,,,,0,0
403,2017-01-11 07:00,-5.5,322.7,1.8,0,,,,0,0
403,2017-01-11 08:00,-5.2,321.2,.7,0,,,,0,0
403,2017-01-11 09:00,-4.8,122.8,1.2,0,,,,0,0
403,2017-01-11 10:00,-3.8,145.7,1.8,0,,,,0,0
403,2017-01-11 11:00,-2.3,176.5,1.7,0,,,,0,0
403,2017-01-11 12:00,-.1,309.5,1,0,,,,0,0
403,2017-01-11 13:00,-.5,321.4,2.9,0,,,,0,0
403,2017-01-11 14:00,.5,328.1,2.2,0,,,,0,0
403,2017-01-11 15:00,1.1,299,2.5,0,,,,0,0
403,2017-01-11 16:00,.9,298.1,3.1,0,,,,0,0
403,2017-01-11 17:00,.6,313.7,2.8,0,,,,0,0
403,2017-01-11 18:00,.2,302.2,2.3,0,,,,0,0
403,2017-01-11 19:00,.1,313,1.4,0,,,,0,0
403,2017-01-11 20:00,0,298.8,1.8,0,,,,0,0
403,2017-01-11 21:00,-.2,310.6,2.1,0,,,,0,0
403,2017-01-11 22:00,.2,172.1,1.3,0,,,,0,0
403,2017-01-11 23:00,.3,167.9,1.7,0,,,,0,0
403,2017-01-12 00:00,-.4,130.5,1.8,0,,,,0,0
403,2017-01-12 01:00,.3,152.3,1.7,0,,,,0,0
403,2017-01-12 02:00,-.3,130.9,1.2,0,,,,0,0
403,2017-01-12 03:00,-1,155.1,1.5,0,,,,0,0
403,2017-01-12 04:00,-.1,168.7,1.4,0,,,,0,0
403,2017-01-12 05:00,-.6,134,1.1,0,,,,0,0
403,2017-01-12 06:00,0,127.8,1.1,0,,,,0,0
403,2017-01-12 07:00,.2,100.8,.8,0,,,,0,0
403,2017-01-12 08:00,.3,325.4,1.5,0,,,,0,0
403,2017-01-12 09:00,.2,295.1,1.7,0,,,,0,0
403,2017-01-12 10:00,.7,19.8,1.6,0,,,,0,0
403,2017-01-12 11:00,.7,292,3,0,,,,0,0
403,2017-01-12 12:00,.7,323,3.2,0,,,,0,0
403,2017-01-12 13:00,1.8,304.6,2.7,0,,,,0,0
403,2017-01-12 14:00,1.8,296.4,2.5,0,,,,0,0
403,2017-01-12 15:00,1.5,296.8,4.3,0,,,,0,0
403,2017-01-12 16:00,.9,298.3,4.2,0,,,,0,0
403,2017-01-12 17:00,.1,301.6,4.3,0,,,,0,0
403,2017-01-12 18:00,-.6,305.8,4.3,0,,,,0,0
403,2017-01-12 19:00,-1,301.1,3.2,0,,,,0,0
403,2017-01-12 20:00,-1.9,294.1,3.1,0,,,,0,0
403,2017-01-12 21:00,-2.5,300.9,3.7,0,,,,0,0
403,2017-01-12 22:00,-3.4,299.5,5,0,,,,0,0
403,2017-01-12 23:00,-3.6,311.4,3.6,0,,,,0,0
403,2017-01-13 00:00,-3.9,298.9,2.9,0,,,,0,0
403,2017-01-13 01:00,-3.9,297.4,3,0,,,,0,0
403,2017-01-13 02:00,-3.8,296.8,3.4,0,,,,0,0
403,2017-01-13 03:00,-4,296.7,2.7,0,,,,0,0
403,2017-01-13 04:00,-4.2,305.1,3.2,0,,,,0,0
403,2017-01-13 05:00,-4.2,296.3,1.4,0,,,,0,0
403,2017-01-13 06:00,-3.9,350.1,.9,0,,,,0,0
403,2017-01-13 07:00,-4.2,359.2,1.8,0,,,,0,0
403,2017-01-13 08:00,-4,348.8,1.6,0,,,,0,0
403,2017-01-13 09:00,-5.3,2.6,2.2,0,,,,0,0
403,2017-01-13 10:00,-5.3,359.4,2.1,0,,,,0,0
403,2017-01-13 11:00,-5.6,15.9,1.4,0,,,,0,0
403,2017-01-13 12:00,-4.9,331.6,1.1,0,,,,0,0
403,2017-01-13 13:00,-2.8,308.1,2.1,0,,,,0,0
403,2017-01-13 14:00,-1.1,218.3,1.9,0,,,,0,0
403,2017-01-13 15:00,-1.8,299.5,3.9,0,,,,0,0
403,2017-01-13 16:00,-1.6,300.6,3.8,0,,,,0,0
403,2017-01-13 17:00,-1.6,312.4,3.6,0,,,,0,0
403,2017-01-13 18:00,-2.4,305.5,4,0,,,,0,0
403,2017-01-13 19:00,-2.8,301.9,4.3,0,,,,0,0
403,2017-01-13 20:00,-4.6,305.9,4.5,0,,,,0,0
403,2017-01-13 21:00,-5.9,301.9,3.8,0,,,,0,0
403,2017-01-13 22:00,-6.3,308.8,2.8,0,,,,0,0
403,2017-01-13 23:00,-6.5,302.4,3,0,,,,0,0
403,2017-01-14 00:00,-6.6,311.4,2.5,0,,,,0,0
403,2017-01-14 01:00,-6.7,300.6,3.4,0,,,,0,0
403,2017-01-14 02:00,-6.6,308.6,2.1,0,,,,0,0
403,2017-01-14 03:00,-6.7,316.9,2.2,0,,,,0,0
403,2017-01-14 04:00,-7.1,301.8,4.3,0,,,,0,0
403,2017-01-14 05:00,-7.7,301.8,4.1,0,,,,0,0
403,2017-01-14 06:00,-8.1,303.4,3.8,0,,,,0,0
403,2017-01-14 07:00,-8.2,302.7,4.6,0,,,,0,0
403,2017-01-14 08:00,-8.6,306.4,5.3,0,,,,0,0
403,2017-01-14 09:00,-8.8,309.2,4,0,,,,0,0
403,2017-01-14 10:00,-8.4,309.9,4.9,0,,,,0,0
403,2017-01-14 11:00,-7.5,297.6,3.8,0,,,,0,0
403,2017-01-14 12:00,-6.9,304.7,3.9,0,,,,0,0
403,2017-01-14 13:00,-6.1,308.1,4.6,0,,,,0,0
403,2017-01-14 14:00,-5.8,304.3,4.4,0,,,,0,0
403,2017-01-14 15:00,-5.2,302.6,4.8,0,,,,0,0
403,2017-01-14 16:00,-5.2,307.2,5,0,,,,0,0
403,2017-01-14 17:00,-5.5,301,4.8,0,,,,0,0
403,2017-01-14 18:00,-5.8,305.6,4.8,0,,,,0,0
403,2017-01-14 19:00,-6,304.5,3.6,0,,,,0,0
403,2017-01-14 20:00,-6.3,296.4,4.5,0,,,,0,0
403,2017-01-14 21:00,-6.5,308.3,2.9,0,,,,0,0
403,2017-01-14 22:00,-6.6,311.3,1.8,0,,,,0,0
403,2017-01-14 23:00,-7,320.2,2.7,0,,,,0,0
403,2017-01-15 00:00,-7.1,305.2,2.2,0,,,0,0,0
403,2017-01-15 01:00,-7.1,299.1,2.2,0,,,0,0,0
403,2017-01-15 02:00,-7.4,293.2,1.9,0,,,0,0,0
403,2017-01-15 03:00,-7.4,306.7,2.5,0,,,0,0,0
403,2017-01-15 04:00,-7.3,347.8,.9,0,,,0,0,0
403,2017-01-15 05:00,-7.4,350.9,1,0,,,0,0,0
403,2017-01-15 06:00,-7.7,11.1,.8,0,,,0,0,0
403,2017-01-15 07:00,-7.8,356.3,1.2,0,,,0,0,0
403,2017-01-15 08:00,-8.1,9.4,1.2,0,,,0,0,0
403,2017-01-15 09:00,-7,20.4,1.4,0,,,0,0,0
403,2017-01-15 10:00,-6.7,347.6,1.5,0,,,0,0,0
403,2017-01-15 11:00,-4.5,23.5,1.3,0,,,0,0,0
403,2017-01-15 12:00,-4.5,323.6,1.6,0,,,0,0,0
403,2017-01-15 13:00,-3.5,316,1.8,0,,,0,0,0
403,2017-01-15 14:00,-2.6,314.5,2.2,0,,,0,0,0
403,2017-01-15 15:00,-1,234.6,1.8,0,,,0,0,0
403,2017-01-15 16:00,-1,331.2,1.4,0,,,0,0,0
403,2017-01-15 17:00,-1.3,311.4,2,0,,,0,0,0
403,2017-01-15 18:00,-1.4,306.4,2.5,0,,,0,0,0
403,2017-01-15 19:00,-1.5,293.5,1.3,0,,,0,0,0
403,2017-01-15 20:00,-1.7,167.8,1.3,0,,,0,0,0
403,2017-01-15 21:00,-1.9,300.5,.8,0,,,0,0,0
403,2017-01-15 22:00,-2.4,298.7,2.3,0,,,0,0,0
403,2017-01-15 23:00,-2.7,311.2,1.5,0,,,0,0,0
403,2017-01-16 00:00,-3.1,325.1,1.3,0,,,0,0,0
403,2017-01-16 01:00,-3.9,5.6,1.8,0,,,,0,0
403,2017-01-16 02:00,-4.2,332.3,.7,0,,,,0,0
403,2017-01-16 03:00,-4.3,1,1.2,0,,,,0,0
403,2017-01-16 04:00,-4.4,306.4,.6,0,,,,0,0
403,2017-01-16 05:00,-5.5,324.2,.8,0,,,,0,0
403,2017-01-16 06:00,-5.7,117.4,1.1,0,,,,0,0
403,2017-01-16 07:00,-5.5,65.7,.6,0,,,,0,0
403,2017-01-16 08:00,-6.2,91.1,1.2,0,,,,0,0
403,2017-01-16 09:00,-6.1,322.6,.9,0,,,,0,0
403,2017-01-16 10:00,-4.7,339.1,1.1,0,,,,0,0
403,2017-01-16 11:00,-3.6,351,1.5,0,,,,0,0
403,2017-01-16 12:00,-1.5,.7,1.2,0,,,,0,0
403,2017-01-16 13:00,.4,320.8,1,0,,,,0,0
403,2017-01-16 14:00,.8,307.9,1.3,0,,,,0,0
403,2017-01-16 15:00,1.6,325.6,2.2,0,,,,0,0
403,2017-01-16 16:00,2.7,353.2,1.1,0,,,,0,0
403,2017-01-16 17:00,1.9,328.1,1.2,0,,,,0,0
403,2017-01-16 18:00,2,311.2,1,0,,,,0,0
403,2017-01-16 19:00,1.6,226.1,1.1,0,,,,0,0
403,2017-01-16 20:00,.7,259,.6,0,,,,0,0
403,2017-01-16 21:00,0,300.5,1.3,0,,,,0,0
403,2017-01-16 22:00,.1,212.8,.9,0,,,,0,0
403,2017-01-16 23:00,-.4,210.6,.7,0,,,,0,0
403,2017-01-17 00:00,-1.8,71.5,.6,0,,,0,0,0
403,2017-01-17 01:00,-2.4,100,1.1,0,,,0,0,0
403,2017-01-17 02:00,-2.6,139.9,1,0,,,0,0,0
403,2017-01-17 03:00,-3.2,18.7,.6,0,,,0,0,0
403,2017-01-17 04:00,-3.4,49.4,.9,0,,,0,0,0
403,2017-01-17 05:00,-4.3,334.4,.9,0,,,0,0,0
403,2017-01-17 06:00,-4.7,118.4,1.1,0,,,0,0,0
403,2017-01-17 07:00,-4.3,40.3,.8,0,,,0,0,0
403,2017-01-17 08:00,-5,123.5,1.2,0,,,0,0,0
403,2017-01-17 09:00,-4.1,346.2,.9,0,,,0,0,0
403,2017-01-17 10:00,-2.5,335,.7,0,,,0,0,0
403,2017-01-17 11:00,-1,42.4,.8,0,,,0,0,0
403,2017-01-17 12:00,-.1,332.7,1.2,0,,,0,0,0
403,2017-01-17 13:00,1.3,339,1.4,0,,,0,0,0
403,2017-01-17 14:00,2.3,339.8,1.3,0,,,0,0,0
403,2017-01-17 15:00,3.6,40.1,1.1,0,,,0,0,0
403,2017-01-17 16:00,3.8,7.4,.8,0,,,0,0,0
403,2017-01-17 17:00,3.2,322.1,.7,0,,,0,0,0
403,2017-01-17 18:00,2.7,358.6,.5,0,,,0,0,0
403,2017-01-17 19:00,2.6,314.3,.8,0,,,0,0,0
403,2017-01-17 20:00,2,214.3,1.1,0,,,0,0,0
403,2017-01-17 21:00,1.6,314.9,1.5,0,,,0,0,0
403,2017-01-17 22:00,1.3,320.1,1.3,0,,,0,0,0
403,2017-01-17 23:00,1.2,238.1,.5,0,,,0,0,0
403,2017-01-18 00:00,.9,311.8,.8,0,,,0,0,0
403,2017-01-18 01:00,1.1,324.7,.6,0,,,0,0,0
403,2017-01-18 02:00,.3,315.6,1,0,,,0,0,0
403,2017-01-18 03:00,.7,317.7,1.1,0,,,0,0,0
403,2017-01-18 04:00,.1,48.3,.6,0,,,0,0,0
