지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
423,2017-01-02 05:00,4.9,210.9,.8,0,,,84.2,0,0
423,2017-01-02 06:00,4.8,204.4,.8,0,,,89.8,0,0
423,2017-01-02 07:00,4.7,209.9,2,0,,,91.9,0,0
423,2017-01-02 08:00,4.7,214.8,2.2,0,,,92.6,0,0
423,2017-01-02 09:00,5.1,215.7,2.2,0,,,92.7,0,0
423,2017-01-02 10:00,6,199.3,1.7,0,,,91.6,0,0
423,2017-01-02 11:00,7.7,221,2.2,0,,,86,0,0
423,2017-01-02 12:00,8.3,242.2,2.3,0,,,76.3,0,0
423,2017-01-02 13:00,8.7,222.4,3.6,0,,,67.8,0,0
423,2017-01-02 14:00,9.6,311,2.2,0,,,64.2,0,0
423,2017-01-02 15:00,8.3,278.8,2.5,0,,,68.2,0,0
423,2017-01-02 16:00,7.8,283.5,2,0,,,71,0,0
423,2017-01-02 17:00,7.5,280.6,2.6,0,,,70.9,0,0
423,2017-01-02 18:00,7,261.9,2.8,0,,,76.7,0,0
423,2017-01-02 19:00,6.6,254.3,2.4,0,,,78.5,0,0
423,2017-01-02 20:00,5.9,243.1,1.5,0,,,81.1,0,0
423,2017-01-02 21:00,4.5,285.2,1.2,0,,,83.7,0,0
423,2017-01-02 22:00,4.3,341.1,1.9,0,,,87.2,0,0
423,2017-01-02 23:00,3,336,1.9,0,,,88.7,0,0
423,2017-01-03 00:00,2.3,322.6,1.9,0,,,88.2,0,0
423,2017-01-03 01:00,1.8,330,2.5,0,,,72.6,0,0
423,2017-01-03 02:00,1.5,327.9,3.1,0,,,56.4,0,0
423,2017-01-03 03:00,.2,350.9,1.1,0,,,61.4,0,0
423,2017-01-03 04:00,0,2.9,.7,0,,,64.7,0,0
423,2017-01-03 05:00,-.7,0,.2,0,,,70.5,0,0
423,2017-01-03 06:00,-1.4,336.2,.6,0,,,78.1,0,0
423,2017-01-03 07:00,-1.7,0,0,0,,,81.2,0,0
423,2017-01-03 08:00,-1.6,0,.4,0,,,82.1,0,0
423,2017-01-03 09:00,-.2,0,.3,0,,,77.3,0,0
423,2017-01-03 10:00,2.2,197.1,1.2,0,,,67,0,0
423,2017-01-03 11:00,4.1,150.8,1,0,,,57.1,0,0
423,2017-01-03 12:00,5.6,192.8,2.2,0,,,52.4,0,0
423,2017-01-03 13:00,6.8,211.8,2.4,0,,,52.8,0,0
423,2017-01-03 14:00,7.2,215.4,3.1,0,,,52.4,0,0
423,2017-01-03 15:00,7,212.8,3,0,,,46.6,0,0
423,2017-01-03 16:00,6.6,209.7,2.5,0,,,51.5,0,0
423,2017-01-03 17:00,5.7,226.7,1.9,0,,,57.9,0,0
423,2017-01-03 18:00,4.3,192,1.3,0,,,59.5,0,0
423,2017-01-03 19:00,3.3,186.9,.5,0,,,58.3,0,0
423,2017-01-03 20:00,2.5,217.3,.5,0,,,62.2,0,0
423,2017-01-03 21:00,1,0,.3,0,,,69.2,0,0
423,2017-01-03 22:00,.5,0,.4,0,,,77.2,0,0
423,2017-01-03 23:00,.9,8.8,.9,0,,,81.8,0,0
423,2017-01-04 00:00,.9,0,0,0,,,80.1,0,0
423,2017-01-04 01:00,1.4,0,0,0,,,80.9,0,0
423,2017-01-04 02:00,1.2,0,.4,0,,,82.5,0,0
423,2017-01-04 03:00,2,0,.4,0,,,84.4,0,0
423,2017-01-04 04:00,1.4,353.1,.8,0,,,86.6,0,0
423,2017-01-04 05:00,2,0,0,0,,,86.9,0,0
423,2017-01-04 06:00,1.3,0,.1,0,,,90.5,0,0
423,2017-01-04 07:00,1.6,0,.2,0,,,91.1,0,0
423,2017-01-04 08:00,.8,0,.1,0,,,92.5,0,0
423,2017-01-04 09:00,1.8,211.9,.7,0,,,92.8,0,0
423,2017-01-04 10:00,4.3,0,.2,0,,,84.7,0,0
423,2017-01-04 11:00,5.2,307.7,3.2,0,,,77.9,0,0
423,2017-01-04 12:00,6.9,335.7,3.1,0,,,51.2,0,0
423,2017-01-04 13:00,8.3,330.5,2.3,0,,,44.6,0,0
423,2017-01-04 14:00,8.7,319.1,2.3,0,,,41,0,0
423,2017-01-04 15:00,9,322.7,3.2,0,,,33.3,0,0
423,2017-01-04 16:00,8.3,331.1,2.2,0,,,35.1,0,0
423,2017-01-04 17:00,6.9,349.5,1.7,0,,,36.8,0,0
423,2017-01-04 18:00,5.9,266.9,2.5,0,,,52.2,0,0
423,2017-01-04 19:00,5.2,296.7,.9,0,,,55.9,0,0
423,2017-01-04 20:00,4.5,0,.4,0,,,62.9,0,0
423,2017-01-04 21:00,3.5,320.5,1.8,0,,,54.1,0,0
423,2017-01-04 22:00,2.6,341.8,1.8,0,,,55.5,0,0
423,2017-01-04 23:00,2.1,313,1.4,0,,,57.1,0,0
423,2017-01-05 00:00,1.5,334.1,.6,0,,,59.3,0,0
423,2017-01-05 01:00,1.7,0,.2,0,,,57.4,0,0
423,2017-01-05 02:00,1.1,340.3,2.7,0,,,56.8,0,0
423,2017-01-05 03:00,.9,0,.3,0,,,60.1,0,0
423,2017-01-05 04:00,.6,332.4,1.7,0,,,60.6,0,0
423,2017-01-05 05:00,.4,339.3,2.3,0,,,63.6,0,0
423,2017-01-05 06:00,.4,344.8,1.2,0,,,64.5,0,0
423,2017-01-05 07:00,.2,340.5,1.6,0,,,68.5,0,0
423,2017-01-05 08:00,.3,353.5,1.4,0,,,70.3,0,0
423,2017-01-05 09:00,1.5,354.1,1.9,0,,,65.8,0,0
423,2017-01-05 10:00,3.3,341.2,1.4,0,,,59.2,0,0
423,2017-01-05 11:00,5.4,64.6,3.5,0,,,49.9,0,0
423,2017-01-05 12:00,6.2,69.2,3.4,0,,,52.2,0,0
423,2017-01-05 13:00,7,,,0,,,53.6,0,0
423,2017-01-05 14:00,7.5,,,0,,,53.9,0,0
423,2017-01-05 15:00,7.7,70.7,4.4,0,,,53.6,0,0
423,2017-01-05 16:00,7.8,84.1,4,0,,,53.2,0,0
423,2017-01-05 17:00,7.7,85.8,4.6,0,,,53.2,0,0
423,2017-01-05 18:00,7.6,82,2.8,0,,,53.5,0,0
423,2017-01-05 19:00,7.5,71.9,3.2,0,,,53.9,0,0
423,2017-01-05 20:00,7.4,78.9,3.7,0,,,55,0,0
423,2017-01-05 21:00,6.9,79.2,4.2,0,,,56.3,0,0
423,2017-01-05 22:00,6.5,82.4,4.7,0,,,57.1,0,0
423,2017-01-05 23:00,6.1,78.8,4.1,0,,,58.2,0,0
423,2017-01-06 00:00,5.7,81.8,3.6,0,,,59,0,0
423,2017-01-06 01:00,5.5,83.4,3.4,0,,,59.5,0,0
423,2017-01-06 02:00,5.3,85.3,3.9,0,,,60,0,0
423,2017-01-06 03:00,5.1,92.6,3.6,0,,,60.4,0,0
423,2017-01-06 04:00,5.1,82.7,3.1,0,,,60.9,0,0
423,2017-01-06 05:00,5.1,86.6,3.5,0,,,60.8,0,0
423,2017-01-06 06:00,5,81.3,3.3,0,,,61.1,0,0
423,2017-01-06 07:00,5,82.8,2.2,0,,,61.5,0,0
423,2017-01-06 08:00,4.5,88.6,2.2,0,,,63.3,0,0
423,2017-01-06 09:00,5.1,93.9,2.1,0,,,61.9,0,0
423,2017-01-06 10:00,6.5,94.5,3.1,0,,,57.3,0,0
423,2017-01-06 11:00,7.5,134.2,3.3,0,,,55.6,0,0
423,2017-01-06 12:00,8.8,69.9,2.8,0,,,51.7,0,0
423,2017-01-06 13:00,9.9,122.2,1.1,0,,,50.1,0,0
423,2017-01-06 14:00,9.8,207.9,1.8,0,,,50.9,0,0
423,2017-01-06 15:00,10.6,350.1,1.5,0,,,48.7,0,0
423,2017-01-06 16:00,9.5,311.1,.8,0,,,51.6,0,0
423,2017-01-06 17:00,9.2,307,1,0,,,53,0,0
423,2017-01-06 18:00,7.9,259.5,1.8,0,,,61.1,0,0
423,2017-01-06 19:00,6.6,313.2,1.2,0,,,68,0,0
423,2017-01-06 20:00,6,0,.2,0,,,71.6,0,0
423,2017-01-06 21:00,4.3,331.3,1.2,0,,,74.8,0,0
423,2017-01-06 22:00,4.5,224,.7,0,,,75.9,0,0
423,2017-01-06 23:00,3.7,232.3,.5,0,,,79.8,0,0
423,2017-01-07 00:00,3,240.6,.6,0,,,81.1,0,0
423,2017-01-07 01:00,2.6,0,.4,0,,,85.2,0,0
423,2017-01-07 02:00,2,0,.4,0,,,87.1,0,0
423,2017-01-07 03:00,1.4,340,.8,0,,,87.8,0,0
423,2017-01-07 04:00,1.9,349.9,.5,0,,,89.5,0,0
423,2017-01-07 05:00,.8,335,1.3,0,,,90.2,0,0
423,2017-01-07 06:00,.9,0,.4,0,,,90.6,0,0
423,2017-01-07 07:00,.4,334,2.2,0,,,92.3,0,0
423,2017-01-07 08:00,1,2.4,.9,0,,,93.5,0,0
423,2017-01-07 09:00,3,0,.4,0,,,87.5,0,0
423,2017-01-07 10:00,4.7,80.3,1.7,0,,,74,0,0
423,2017-01-07 11:00,6.6,130.5,.8,0,,,63.7,0,0
423,2017-01-07 12:00,8.4,168.2,1.4,0,,,58.5,0,0
423,2017-01-07 13:00,9,327.7,2,0,,,56.2,0,0
423,2017-01-07 14:00,8.9,315.6,2.9,0,,,58,0,0
423,2017-01-07 15:00,8.8,333,3.1,0,,,58.1,0,0
423,2017-01-07 16:00,8.8,10.7,2.4,0,,,54.1,0,0
423,2017-01-07 17:00,8.3,3,2.3,0,,,57.3,0,0
423,2017-01-07 18:00,6.5,329.6,2,0,,,63.3,0,0
423,2017-01-07 19:00,5.4,2.3,.8,0,,,68.9,0,0
423,2017-01-07 20:00,4.8,332.7,1.5,0,,,70,0,0
423,2017-01-07 21:00,4.9,305,.9,0,,,71,0,0
423,2017-01-07 22:00,4,355.1,1,0,,,76.4,0,0
423,2017-01-07 23:00,3.9,11.3,1.4,0,,,74.8,0,0
423,2017-01-08 00:00,6.3,34.6,1.7,0,,,65.1,0,0
423,2017-01-08 01:00,7,63.6,3.1,0,,,57.5,0,0
423,2017-01-08 02:00,6.9,69.9,2.9,0,,,56.3,0,0
423,2017-01-08 03:00,6.7,42.3,1.9,0,,,57.4,0,0
423,2017-01-08 04:00,5.7,20.3,2.3,0,,,61.9,0,0
423,2017-01-08 05:00,5.4,16.8,2.5,0,,,66.6,0,0
423,2017-01-08 06:00,5.8,61.2,2.1,0,,,64.1,0,0
423,2017-01-08 07:00,5.7,49.2,2.1,0,,,65.3,0,0
423,2017-01-08 08:00,5.7,46.7,3.2,0,,,68,0,0
423,2017-01-08 09:00,5.4,4.9,2.3,0,,,71.6,0,0
423,2017-01-08 10:00,7.8,80.1,2.8,0,,,62.9,0,0
423,2017-01-08 11:00,9.2,86.9,3.3,0,,,58.2,0,0
423,2017-01-08 12:00,9.9,111.7,1.2,0,,,55.2,0,0
423,2017-01-08 13:00,9.7,322.6,2.7,0,,,57.5,0,0
423,2017-01-08 14:00,10.5,316.6,1.2,0,,,53.2,0,0
423,2017-01-08 15:00,10,327,2.3,0,,,55.6,0,0
423,2017-01-08 16:00,9.3,322.3,2.1,0,,,61.3,0,0
423,2017-01-08 17:00,9.2,338.2,1,0,,,60.1,0,0
423,2017-01-08 18:00,8.6,271.9,1.5,0,,,60.2,0,0
423,2017-01-08 19:00,7.8,311.1,.7,0,,,67,0,0
423,2017-01-08 20:00,7.2,273.7,1.6,0,,,69.7,0,0
423,2017-01-08 21:00,6.5,321.1,2.9,0,,,74.7,0,0
423,2017-01-08 22:00,6,276.3,1.8,0,,,76.5,0,0
423,2017-01-08 23:00,5.4,325.5,2.5,0,,,80,0,0
423,2017-01-09 00:00,5,319.5,2.5,0,,,80.6,0,0
423,2017-01-09 01:00,4.8,285.6,1.5,0,,,78.4,0,0
423,2017-01-09 02:00,4.6,298.5,2,0,,,75.1,0,0
423,2017-01-09 03:00,4.5,284.3,1.4,0,,,76.5,0,0
423,2017-01-09 04:00,4.3,299.3,2.6,0,,,81.4,0,0
423,2017-01-09 05:00,3.9,325.6,2.4,0,,,80.2,0,0
423,2017-01-09 06:00,3.6,314.6,1.3,0,,,78.6,0,0
423,2017-01-09 07:00,3.4,307.2,2.3,0,,,77.3,0,0
423,2017-01-09 08:00,2.8,281.1,2.5,0,,,79.9,0,0
423,2017-01-09 09:00,2.6,347.1,4.3,0,,,79.4,0,0
423,2017-01-09 10:00,3.2,307.9,2.7,0,,,64.9,0,0
423,2017-01-09 11:00,3.4,326.1,2.9,0,,,61.5,0,0
423,2017-01-09 12:00,4,294.2,3.3,0,,,58.4,0,0
423,2017-01-09 13:00,4.6,288.4,2,0,,,53.1,0,0
423,2017-01-09 14:00,4.9,321.9,3.5,0,,,50,0,0
423,2017-01-09 15:00,5.1,287.4,2.7,0,,,49.2,0,0
423,2017-01-09 16:00,4.6,240.6,2.1,0,,,47.2,0,0
423,2017-01-09 17:00,3.3,327,3.6,0,,,43.8,0,0
423,2017-01-09 18:00,2.2,325.6,1.4,0,,,48,0,0
423,2017-01-09 19:00,1.6,306.7,1.9,0,,,50.8,0,0
423,2017-01-09 20:00,.7,319,2,0,,,54.4,0,0
423,2017-01-09 21:00,0,321.8,2,0,,,54.7,0,0
423,2017-01-09 22:00,-1.2,348.5,2.3,0,,,59.7,0,0
423,2017-01-09 23:00,-1.8,294.8,1.2,0,,,60.9,0,0
423,2017-01-10 00:00,-2.1,285.2,1.5,0,,,58,0,0
423,2017-01-10 01:00,-2.4,307.8,2.2,0,,,57,0,0
423,2017-01-10 02:00,-2.7,289.4,1.2,0,,,57.8,0,0
423,2017-01-10 03:00,-2.8,295.6,1.6,0,,,55.7,0,0
423,2017-01-10 04:00,-3.1,299.9,1.3,0,,,56.7,0,0
423,2017-01-10 05:00,-3.1,299.7,1,0,,,57.4,0,0
423,2017-01-10 06:00,-3.8,0,.1,0,,,63.4,0,0
423,2017-01-10 07:00,-4.7,330.2,.7,0,,,63.5,0,0
423,2017-01-10 08:00,-3.1,45.2,.5,0,,,65.3,0,0
423,2017-01-10 09:00,-2,117.8,.5,0,,,56,0,0
423,2017-01-10 10:00,-.4,334.1,2.7,0,,,51.7,0,0
423,2017-01-10 11:00,.1,318,3.9,0,,,58.4,0,0
423,2017-01-10 12:00,.7,262,1.8,0,,,56.9,0,0
423,2017-01-10 13:00,.8,318.3,3.6,0,,,52,0,0
423,2017-01-10 14:00,1,306.1,3.3,0,,,43.2,0,0
423,2017-01-10 15:00,1.3,271,4.7,0,,,36.6,0,0
423,2017-01-10 16:00,.7,265.4,4,0,,,30.8,0,0
423,2017-01-10 17:00,-.5,268,2.4,0,,,36.5,0,0
423,2017-01-10 18:00,-2,342.9,3.3,0,,,42.3,0,0
423,2017-01-10 19:00,-2.5,325.2,1.2,0,,,44.2,0,0
423,2017-01-10 20:00,-3.4,323.3,3.3,0,,,41.3,0,0
423,2017-01-10 21:00,-4.5,320.5,1.8,0,,,39.8,0,0
423,2017-01-10 22:00,-5.5,287.9,2.5,0,,,39.6,0,0
423,2017-01-10 23:00,-5.9,327.4,1.7,0,,,38.4,0,0
423,2017-01-11 00:00,-6.2,296.5,2,0,,,38.9,0,0
423,2017-01-11 01:00,-6.2,293.4,1.3,0,,,39.4,0,0
423,2017-01-11 02:00,-6.2,309.2,1.4,0,,,41.3,0,0
423,2017-01-11 03:00,-6.2,319.5,.7,0,,,38.9,0,0
423,2017-01-11 04:00,-6.5,317.7,1.1,0,,,37.7,0,0
423,2017-01-11 05:00,-6.4,324.1,1.1,0,,,34.2,0,0
423,2017-01-11 06:00,-6.6,314.8,1.4,0,,,34.8,0,0
423,2017-01-11 07:00,-7.6,0,.4,0,,,39.3,0,0
423,2017-01-11 08:00,-7.2,210.5,.7,0,,,46.2,0,0
423,2017-01-11 09:00,-5.6,193,.6,0,,,38.5,0,0
423,2017-01-11 10:00,-4.2,201.8,1.8,0,,,31.2,0,0
423,2017-01-11 11:00,-2.2,165.5,1.1,0,,,31.4,0,0
423,2017-01-11 12:00,-.4,192.2,1.2,0,,,34.6,0,0
423,2017-01-11 13:00,0,211,2.1,0,,,37.7,0,0
423,2017-01-11 14:00,1,261,2.8,0,,,47.5,0,0
423,2017-01-11 15:00,.9,296.5,3.2,0,,,50.2,0,0
423,2017-01-11 16:00,1.1,245,2.8,0,,,39.6,0,0
423,2017-01-11 17:00,.5,294.1,1.8,0,,,37.6,0,0
423,2017-01-11 18:00,-.6,263.8,1.5,0,,,39.1,0,0
423,2017-01-11 19:00,-1,267.5,1.3,0,,,42.8,0,0
423,2017-01-11 20:00,-1.5,282.7,1.5,0,,,44.4,0,0
423,2017-01-11 21:00,-2,0,.2,0,,,52.2,0,0
423,2017-01-11 22:00,-1.7,0,.4,0,,,53.3,0,0
423,2017-01-11 23:00,-1.5,203.8,1.9,0,,,53.4,0,0
423,2017-01-12 00:00,-1.4,208.2,2.8,0,,,57.6,0,0
423,2017-01-12 01:00,-.8,213.2,1.5,0,,,62.3,0,0
423,2017-01-12 02:00,-1,208,1.9,0,,,78.2,0,0
423,2017-01-12 03:00,-.3,0,.4,0,,,87.1,0,0
423,2017-01-12 04:00,.6,305.4,.5,0,,,82.6,0,0
423,2017-01-12 05:00,-.1,0,.3,0,,,83.3,0,0
423,2017-01-12 06:00,.3,342.2,1,0,,,72.6,0,0
423,2017-01-12 07:00,.1,345.4,1.5,0,,,65.1,0,0
423,2017-01-12 08:00,-.8,338.1,2.6,0,,,56.3,0,0
423,2017-01-12 09:00,-1.3,324.4,2.3,0,,,55.1,0,0
423,2017-01-12 10:00,-.4,321.6,2.2,0,,,50.2,0,0
423,2017-01-12 11:00,0,337.8,3.3,0,,,42,0,0
423,2017-01-12 12:00,.3,326.5,3.3,0,,,36.8,0,0
423,2017-01-12 13:00,.5,335.7,2.3,0,,,40.5,0,0
423,2017-01-12 14:00,1.9,320,4.5,0,,,29.4,0,0
423,2017-01-12 15:00,1.6,323.6,4.8,0,,,26.4,0,0
423,2017-01-12 16:00,1.3,268.7,3.2,0,,,24,0,0
423,2017-01-12 17:00,.3,315.1,2.9,0,,,25.5,0,0
423,2017-01-12 18:00,-1.2,296.6,2.9,0,,,27.8,0,0
423,2017-01-12 19:00,-2.4,343.1,3.1,0,,,37.8,0,0
423,2017-01-12 20:00,-3.1,341.9,3.4,0,,,38.2,0,0
423,2017-01-12 21:00,-3.7,339.5,2.2,0,,,44,0,0
423,2017-01-12 22:00,-4.3,342.4,2.3,0,,,46.4,0,0
423,2017-01-12 23:00,-4.7,311,1.9,0,,,41.9,0,0
423,2017-01-13 00:00,-4.6,296.9,1.9,0,,,42,0,0
423,2017-01-13 01:00,-4.8,306.2,1.5,0,,,42.1,0,0
423,2017-01-13 02:00,-5,324.2,2,0,,,43.3,0,0
423,2017-01-13 03:00,-5.4,349.2,1.3,0,,,47.3,0,0
423,2017-01-13 04:00,-6.4,352.8,.6,0,,,51.2,0,0
423,2017-01-13 05:00,-5.9,325,2,0,,,42.9,0,0
423,2017-01-13 06:00,-6.7,331.1,.9,0,,,44.1,0,0
423,2017-01-13 07:00,-5.6,339.9,2.2,0,,,40.3,0,0
423,2017-01-13 08:00,-5.3,345,1.5,0,,,44,0,0
423,2017-01-13 09:00,-5.7,27.9,2.6,0,,,52.2,0,0
423,2017-01-13 10:00,-6.4,9.3,3.5,0,,,61.5,0,0
423,2017-01-13 11:00,-6,352.6,2,0,,,77.3,0,0
423,2017-01-13 12:00,-5,317.6,2.1,0,,,76.5,0,0
423,2017-01-13 13:00,-3.3,317.3,1.8,0,,,64.2,0,0
423,2017-01-13 14:00,-1.8,299,2.5,0,,,53.3,0,0
423,2017-01-13 15:00,-1.1,255.7,3.9,0,,,46.3,0,0
423,2017-01-13 16:00,-1.3,259.2,3.4,0,,,41.4,0,0
423,2017-01-13 17:00,-2.4,285.9,3.5,0,,,48.2,0,0
423,2017-01-13 18:00,-3.4,293.1,3.3,0,,,51.7,0,0
423,2017-01-13 19:00,-3.9,294.2,3.2,0,,,51.6,0,0
423,2017-01-13 20:00,-5.8,337.4,4.5,0,,,46,0,0
423,2017-01-13 21:00,-6.7,329.9,3.5,0,,,50.2,0,0
423,2017-01-13 22:00,-7.1,319.8,2.3,0,,,54.1,0,0
423,2017-01-13 23:00,-7.2,331.6,1.6,0,,,52.5,0,0
423,2017-01-14 00:00,-7.3,319.9,1.5,0,,,52.1,0,0
423,2017-01-14 01:00,-7.5,344.8,2.6,0,,,49.4,0,0
423,2017-01-14 02:00,-7.7,336.1,1.8,0,,,51.5,0,0
423,2017-01-14 03:00,-8.2,342.4,1.6,0,,,55,0,0
423,2017-01-14 04:00,-8.2,351.1,2.3,0,,,54.3,0,0
423,2017-01-14 05:00,-8.5,340.7,2,0,,,54.5,0,0
423,2017-01-14 06:00,-8.8,337.9,2.1,0,,,56.1,0,0
423,2017-01-14 07:00,-8.9,330.1,3.2,0,,,54.6,0,0
423,2017-01-14 08:00,-9.4,326.8,2.9,0,,,44.1,0,0
423,2017-01-14 09:00,-8.8,323.7,4.4,0,,,38.8,0,0
423,2017-01-14 10:00,-8.1,327.5,5.3,0,,,34.9,0,0
423,2017-01-14 11:00,-7.4,327.1,5,0,,,31,0,0
423,2017-01-14 12:00,-6.4,334,3.6,0,,,29,0,0
423,2017-01-14 13:00,-6,334.9,5.6,0,,,25.4,0,0
423,2017-01-14 14:00,-5.3,321.3,6,0,,,25.3,0,0
423,2017-01-14 15:00,-4.7,325.3,6.8,0,,,26.2,0,0
423,2017-01-14 16:00,-4.8,327.3,4,0,,,26.5,0,0
423,2017-01-14 17:00,-5.7,334.5,3.9,0,,,28.3,0,0
423,2017-01-14 18:00,-6.6,316.3,3.7,0,,,33.4,0,0
423,2017-01-14 19:00,-6.8,323.4,3.5,0,,,35.9,0,0
423,2017-01-14 20:00,-7.1,329.1,3.1,0,,,36.2,0,0
423,2017-01-14 21:00,-7.4,348.7,3.5,0,,,32.1,0,0
423,2017-01-14 22:00,-7.7,343.2,4.1,0,,,33.7,0,0
423,2017-01-14 23:00,-8,337.3,4.1,0,,,34.7,0,0
423,2017-01-15 00:00,-8.4,333.1,2.7,0,,,38.1,0,0
423,2017-01-15 01:00,-8.8,333.1,1.9,0,,,41.6,0,0
423,2017-01-15 02:00,-8.9,297.2,1.3,0,,,39.3,0,0
423,2017-01-15 03:00,-9.2,316.1,2,0,,,41.7,0,0
423,2017-01-15 04:00,-9.3,347.3,2.3,0,,,44.8,0,0
423,2017-01-15 05:00,-9.6,326.8,1.4,0,,,48.5,0,0
423,2017-01-15 06:00,-9.8,346.6,1.9,0,,,50.9,0,0
423,2017-01-15 07:00,-9.6,340,2.6,0,,,49.4,0,0
423,2017-01-15 08:00,-10.1,287.4,1.1,0,,,52.4,0,0
423,2017-01-15 09:00,-8.7,333.9,1.5,0,,,48.4,0,0
423,2017-01-15 10:00,-7.2,321.4,3.1,0,,,44,0,0
423,2017-01-15 11:00,-6.2,336.1,3,0,,,39.8,0,0
423,2017-01-15 12:00,-5.3,340.6,3.8,0,,,35.2,0,0
423,2017-01-15 13:00,-3.4,329.2,2.4,0,,,34.3,0,0
423,2017-01-15 14:00,-2.3,335.7,3.3,0,,,29.8,0,0
423,2017-01-15 15:00,-1.5,313.3,2.3,0,,,29.5,0,0
423,2017-01-15 16:00,-1.1,331.9,1.7,0,,,30.7,0,0
423,2017-01-15 17:00,-1.5,313.1,1.8,0,,,29.3,0,0
423,2017-01-15 18:00,-2.5,247,1.1,0,,,37.8,0,0
423,2017-01-15 19:00,-3.3,205.4,1.1,0,,,44.5,0,0
423,2017-01-15 20:00,-3.9,201.1,1.4,0,,,49,0,0
423,2017-01-15 21:00,-3.8,288.5,1.4,0,,,46.3,0,0
423,2017-01-15 22:00,-4.4,346.6,1.1,0,,,46,0,0
423,2017-01-15 23:00,-5.2,338.6,3.1,0,,,48.2,0,0
423,2017-01-16 00:00,-5.7,332.4,2.7,0,,,51.1,0,0
423,2017-01-16 01:00,-6,326.8,1.9,0,,,54.2,0,0
423,2017-01-16 02:00,-7.4,331,.6,0,,,59.5,0,0
423,2017-01-16 03:00,-6.8,314.6,1.2,0,,,58.9,0,0
423,2017-01-16 04:00,-7.8,331.6,.6,0,,,60.4,0,0
423,2017-01-16 05:00,-7.2,351.5,.5,0,,,56.4,0,0
423,2017-01-16 06:00,-7.8,0,.2,0,,,62.1,0,0
423,2017-01-16 07:00,-8.7,0,.2,0,,,64.7,0,0
423,2017-01-16 08:00,-8.8,0,.4,0,,,64.9,0,0
423,2017-01-16 09:00,-6.1,12.9,.8,0,,,57.6,0,0
423,2017-01-16 10:00,-4,46.3,.9,0,,,48.9,0,0
423,2017-01-16 11:00,-2.4,33.1,1.3,0,,,39.4,0,0
423,2017-01-16 12:00,-.9,114.7,1.2,0,,,30.4,0,0
423,2017-01-16 13:00,-.2,17.5,1.6,0,,,25.1,0,0
423,2017-01-16 14:00,.9,318,1.2,0,,,27.9,0,0
423,2017-01-16 15:00,2.6,210.4,2.2,0,,,23.4,0,0
423,2017-01-16 16:00,2.4,229.9,1,0,,,24.1,0,0
423,2017-01-16 17:00,1.5,229.5,3,0,,,33.7,0,0
423,2017-01-16 18:00,.2,248.1,.9,0,,,39.5,0,0
423,2017-01-16 19:00,-.7,242.9,1.3,0,,,44.9,0,0
423,2017-01-16 20:00,-2.9,4.3,1,0,,,54.4,0,0
423,2017-01-16 21:00,-3.2,0,.3,0,,,60.4,0,0
423,2017-01-16 22:00,-3.8,0,.3,0,,,63.7,0,0
423,2017-01-16 23:00,-4,241,.6,0,,,64.3,0,0
423,2017-01-17 00:00,-4.2,221,.5,0,,,64.9,0,0
